Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
10:22:57.361162     ,0.000       ,0.000       ,-0.010      ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.379166     ,0.000       ,0.000       ,-0.010      ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.405873     ,0.000       ,0.000       ,-0.010      ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.423596     ,0.000       ,0.000       ,-0.010      ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.441345     ,0.000       ,0.000       ,-0.010      ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.459428     ,0.000       ,0.000       ,-0.010      ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.485849     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.503751     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.521831     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.539714     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.566060     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.583857     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.601617     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.628051     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.645745     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.663904     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.681864     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.699935     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.726518     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.744295     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.762160     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.780038     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.806797     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.824832     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.842583     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.860517     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.887121     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.905039     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.922816     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.940559     ,0.000       ,0.000       ,0.000       ,0.000         ,2147475654    ,17.402          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.967128     ,0.000       ,0.000       ,0.030       ,0.000         ,2147475655    ,17.490          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:57.984931     ,0.000       ,0.000       ,0.030       ,0.000         ,2147475655    ,17.490          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:58.002701     ,0.000       ,0.000       ,0.030       ,0.000         ,2147475656    ,17.578          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:58.020583     ,0.000       ,0.000       ,0.030       ,0.000         ,2147475656    ,17.578          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:58.047182     ,0.000       ,0.000       ,0.030       ,0.000         ,2147475657    ,17.666          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:58.064999     ,0.000       ,0.000       ,0.090       ,0.000         ,2147475658    ,17.754          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:58.082753     ,0.000       ,0.000       ,0.090       ,0.000         ,2147475659    ,17.842          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:58.100619     ,0.000       ,0.000       ,0.090       ,0.000         ,2147475660    ,17.930          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.000             ,0.000                 
10:22:58.127411     ,0.000       ,0.000       ,0.090       ,0.001         ,2147475663    ,18.193          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.001             ,0.000                 
10:22:58.145189     ,0.000       ,0.000       ,0.090       ,0.001         ,2147475667    ,18.545          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.001             ,0.000                 
10:22:58.162904     ,0.000       ,0.000       ,0.090       ,0.001         ,2147475672    ,18.984          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.001             ,0.000                 
10:22:58.180663     ,0.000       ,0.000       ,0.300       ,0.002         ,2147475679    ,19.600          ,0.000         ,0.000               ,-0.000              ,-141.931        ,0.001             ,0.000                 
10:22:58.207326     ,0.000       ,0.000       ,0.300       ,0.003         ,2147475693    ,20.830          ,0.000         ,0.000               ,-0.001              ,-141.931        ,0.003             ,0.001                 
10:22:58.225074     ,0.000       ,0.000       ,0.300       ,0.004         ,2147475704    ,21.797          ,0.000         ,0.000               ,-0.001              ,-141.931        ,0.003             ,0.001                 
10:22:58.242804     ,0.000       ,0.000       ,0.300       ,0.005         ,2147475716    ,22.852          ,0.000         ,0.000               ,-0.001              ,-141.931        ,0.003             ,0.001                 
10:22:58.260532     ,0.000       ,0.000       ,0.300       ,0.006         ,2147475729    ,23.994          ,0.000         ,0.000               ,-0.001              ,-141.931        ,0.003             ,0.001                 
10:22:58.287149     ,0.000       ,0.000       ,0.410       ,0.007         ,2147475751    ,25.928          ,0.000         ,0.000               ,-0.001              ,-141.931        ,0.003             ,0.001                 
10:22:58.304929     ,0.000       ,0.000       ,0.410       ,0.009         ,2147475766    ,27.246          ,0.000         ,0.000               ,-0.001              ,-141.931        ,0.003             ,0.001                 
10:22:58.322646     ,0.000       ,0.000       ,0.410       ,0.010         ,2147475783    ,28.740          ,0.000         ,0.000               ,-0.005              ,-141.931        ,0.017             ,0.004                 
10:22:58.340437     ,0.000       ,0.000       ,0.410       ,0.011         ,2147475799    ,30.146          ,0.000         ,0.000               ,-0.005              ,-141.931        ,0.017             ,0.004                 
10:22:58.367053     ,0.000       ,0.000       ,0.360       ,0.013         ,2147475827    ,32.607          ,0.000         ,0.000               ,-0.005              ,-141.931        ,0.017             ,0.004                 
10:22:58.384586     ,0.000       ,0.000       ,0.360       ,0.015         ,2147475845    ,34.189          ,0.000         ,0.000               ,-0.005              ,-141.931        ,0.017             ,0.004                 
10:22:58.402229     ,0.000       ,0.000       ,0.360       ,0.016         ,2147475864    ,35.859          ,0.000         ,0.000               ,-0.013              ,-141.931        ,0.038             ,0.012                 
10:22:58.428810     ,0.000       ,0.000       ,0.360       ,0.018         ,2147475894    ,38.496          ,0.000         ,0.000               ,-0.013              ,-141.931        ,0.038             ,0.012                 
10:22:58.446725     ,0.000       ,0.000       ,0.360       ,0.020         ,2147475915    ,40.342          ,0.000         ,0.000               ,-0.013              ,-141.931        ,0.038             ,0.012                 
10:22:58.465071     ,0.000       ,0.000       ,0.340       ,0.022         ,2147475936    ,42.188          ,0.000         ,0.000               ,-0.013              ,-141.931        ,0.038             ,0.012                 
10:22:58.484214     ,0.000       ,0.000       ,0.340       ,0.023         ,2147475959    ,44.209          ,0.000         ,0.000               ,-0.013              ,-141.931        ,0.038             ,0.012                 
10:22:58.501893     ,0.000       ,0.000       ,0.340       ,0.025         ,2147475983    ,46.318          ,0.000         ,0.000               ,-0.013              ,-141.932        ,0.038             ,0.012                 
10:22:58.528675     ,0.000       ,0.000       ,0.340       ,0.028         ,2147476017    ,49.307          ,-1.000        ,-0.003              ,-0.026              ,-141.932        ,0.060             ,0.024                 
10:22:58.546644     ,0.000       ,0.000       ,0.340       ,0.030         ,2147476040    ,51.328          ,-1.000        ,-0.003              ,-0.026              ,-141.934        ,0.060             ,0.024                 
10:22:58.565095     ,0.000       ,0.000       ,0.320       ,0.031         ,2147476064    ,53.438          ,-2.000        ,-0.007              ,-0.026              ,-141.937        ,0.060             ,0.024                 
10:22:58.582750     ,0.000       ,0.000       ,0.320       ,0.033         ,2147476089    ,55.635          ,-3.000        ,-0.010              ,-0.026              ,-141.940        ,0.060             ,0.024                 
10:22:58.600696     ,0.000       ,0.000       ,0.320       ,0.035         ,2147476113    ,57.744          ,-4.000        ,-0.014              ,-0.043              ,-141.943        ,0.076             ,0.039                 
10:22:58.627126     ,0.000       ,0.000       ,0.320       ,0.038         ,2147476150    ,60.996          ,-5.000        ,-0.017              ,-0.043              ,-141.946        ,0.076             ,0.039                 
10:22:58.644912     ,0.000       ,0.000       ,0.320       ,0.040         ,2147476176    ,63.281          ,-6.000        ,-0.021              ,-0.043              ,-141.951        ,0.076             ,0.039                 
10:22:58.662676     ,0.000       ,0.000       ,0.320       ,0.042         ,2147476202    ,65.566          ,-7.000        ,-0.024              ,-0.043              ,-141.955        ,0.076             ,0.039                 
10:22:58.680543     ,0.000       ,0.000       ,0.320       ,0.044         ,2147476226    ,67.676          ,-8.000        ,-0.028              ,-0.043              ,-141.957        ,0.076             ,0.039                 
10:22:58.706851     ,0.000       ,0.000       ,0.320       ,0.047         ,2147476266    ,71.191          ,-9.000        ,-0.031              ,-0.043              ,-141.962        ,0.076             ,0.039                 
10:22:58.724844     ,0.000       ,0.000       ,0.320       ,0.049         ,2147476292    ,73.477          ,-9.000        ,-0.031              ,-0.062              ,-141.965        ,0.089             ,0.056                 
10:22:58.742530     ,0.000       ,0.000       ,0.320       ,0.051         ,2147476320    ,75.938          ,-9.000        ,-0.031              ,-0.062              ,-141.968        ,0.089             ,0.056                 
10:22:58.769128     ,0.000       ,0.000       ,0.320       ,0.054         ,2147476362    ,79.629          ,-9.000        ,-0.031              ,-0.062              ,-141.972        ,0.089             ,0.056                 
10:22:58.787075     ,0.000       ,0.000       ,0.320       ,0.057         ,2147476391    ,82.178          ,-9.000        ,-0.031              ,-0.080              ,-141.975        ,0.100             ,0.073                 
10:22:58.804817     ,0.000       ,0.000       ,0.320       ,0.059         ,2147476420    ,84.727          ,-10.000       ,-0.035              ,-0.080              ,-141.979        ,0.100             ,0.073                 
10:22:58.822570     ,0.000       ,0.000       ,0.320       ,0.061         ,2147476448    ,87.188          ,-10.000       ,-0.035              ,-0.080              ,-141.983        ,0.100             ,0.073                 
10:22:58.849198     ,0.000       ,0.000       ,0.320       ,0.063         ,2147476478    ,89.824          ,-10.000       ,-0.035              ,-0.080              ,-141.987        ,0.100             ,0.073                 
10:22:58.867299     ,0.000       ,0.000       ,0.290       ,0.067         ,2147476524    ,93.867          ,-10.000       ,-0.035              ,-0.080              ,-141.991        ,0.100             ,0.073                 
10:22:58.885136     ,0.000       ,0.000       ,0.290       ,0.069         ,2147476555    ,96.592          ,-11.000       ,-0.038              ,-0.080              ,-141.995        ,0.100             ,0.073                 
10:22:58.902850     ,0.000       ,0.000       ,0.290       ,0.071         ,2147476586    ,99.316          ,-11.000       ,-0.038              ,-0.080              ,-142.000        ,0.100             ,0.073                 
10:22:58.920737     ,0.000       ,0.000       ,0.290       ,0.074         ,2147476616    ,101.953         ,-12.000       ,-0.042              ,-0.096              ,-142.004        ,0.111             ,0.087                 
10:22:58.947350     ,0.000       ,0.000       ,0.290       ,0.077         ,2147476663    ,106.084         ,-12.000       ,-0.042              ,-0.096              ,-142.007        ,0.111             ,0.087                 
10:22:58.965575     ,0.000       ,0.000       ,0.230       ,0.080         ,2147476694    ,108.809         ,-11.000       ,-0.038              ,-0.096              ,-142.009        ,0.111             ,0.087                 
10:22:58.983361     ,0.000       ,0.000       ,0.230       ,0.082         ,2147476726    ,111.621         ,-10.000       ,-0.035              ,-0.109              ,-142.011        ,0.120             ,0.099                 
10:22:59.009982     ,0.000       ,0.000       ,0.230       ,0.086         ,2147476774    ,115.840         ,-9.000        ,-0.031              ,-0.109              ,-142.014        ,0.120             ,0.099                 
10:22:59.027734     ,0.000       ,0.000       ,0.230       ,0.088         ,2147476806    ,118.652         ,-10.000       ,-0.035              ,-0.109              ,-142.018        ,0.120             ,0.099                 
10:22:59.045823     ,0.000       ,0.000       ,0.230       ,0.091         ,2147476838    ,121.465         ,-10.000       ,-0.035              ,-0.109              ,-142.022        ,0.120             ,0.099                 
10:22:59.063615     ,0.000       ,0.000       ,0.230       ,0.093         ,2147476870    ,124.277         ,-11.000       ,-0.038              ,-0.109              ,-142.026        ,0.120             ,0.099                 
10:22:59.090189     ,0.000       ,0.000       ,0.220       ,0.097         ,2147476915    ,128.232         ,-11.000       ,-0.038              ,-0.109              ,-142.030        ,0.120             ,0.099                 
10:22:59.107953     ,0.000       ,0.000       ,0.220       ,0.099         ,2147476947    ,131.045         ,-11.000       ,-0.038              ,-0.121              ,-142.034        ,0.128             ,0.110                 
10:22:59.125724     ,0.000       ,0.000       ,0.220       ,0.102         ,2147476978    ,133.770         ,-11.000       ,-0.038              ,-0.121              ,-142.038        ,0.128             ,0.110                 
10:22:59.143493     ,0.000       ,0.000       ,0.220       ,0.104         ,2147477008    ,136.406         ,-11.000       ,-0.038              ,-0.121              ,-142.041        ,0.128             ,0.110                 
10:22:59.170152     ,0.000       ,0.000       ,0.180       ,0.107         ,2147477055    ,140.537         ,-11.000       ,-0.038              ,-0.121              ,-142.046        ,0.128             ,0.110                 
10:22:59.187855     ,0.000       ,0.000       ,0.180       ,0.110         ,2147477086    ,143.262         ,-10.000       ,-0.035              ,-0.130              ,-142.047        ,0.132             ,0.118                 
10:22:59.205822     ,0.000       ,0.000       ,0.180       ,0.112         ,2147477116    ,145.898         ,-10.000       ,-0.035              ,-0.130              ,-142.049        ,0.132             ,0.118                 
10:22:59.223811     ,0.000       ,0.000       ,0.180       ,0.115         ,2147477149    ,148.799         ,-10.000       ,-0.035              ,-0.130              ,-142.052        ,0.132             ,0.118                 
10:22:59.250464     ,0.000       ,0.000       ,0.180       ,0.118         ,2147477195    ,152.842         ,-9.000        ,-0.031              ,-0.130              ,-142.056        ,0.132             ,0.118                 
10:22:59.268197     ,0.000       ,0.000       ,0.180       ,0.121         ,2147477226    ,155.566         ,-9.000        ,-0.031              ,-0.130              ,-142.057        ,0.132             ,0.118                 
10:22:59.285928     ,0.000       ,0.000       ,0.180       ,0.123         ,2147477259    ,158.467         ,-9.000        ,-0.031              ,-0.130              ,-142.059        ,0.132             ,0.118                 
10:22:59.303728     ,0.000       ,0.000       ,0.180       ,0.126         ,2147477291    ,161.279         ,-9.000        ,-0.031              ,-0.137              ,-142.063        ,0.132             ,0.125                 
10:22:59.330375     ,0.000       ,0.000       ,0.180       ,0.129         ,2147477338    ,165.410         ,-9.000        ,-0.031              ,-0.137              ,-142.066        ,0.132             ,0.125                 
10:22:59.348112     ,0.000       ,0.000       ,0.180       ,0.132         ,2147477372    ,168.398         ,-9.000        ,-0.031              ,-0.137              ,-142.070        ,0.132             ,0.125                 
10:22:59.366153     ,0.000       ,0.000       ,0.230       ,0.134         ,2147477406    ,171.387         ,-9.000        ,-0.031              ,-0.137              ,-142.073        ,0.132             ,0.125                 
10:22:59.383946     ,0.000       ,0.000       ,0.230       ,0.137         ,2147477440    ,174.375         ,-9.000        ,-0.031              ,-0.142              ,-142.076        ,0.133             ,0.129                 
10:22:59.410529     ,0.000       ,0.000       ,0.230       ,0.141         ,2147477491    ,178.857         ,-9.000        ,-0.031              ,-0.142              ,-142.079        ,0.133             ,0.129                 
10:22:59.428435     ,0.000       ,0.000       ,0.230       ,0.144         ,2147477527    ,182.021         ,-9.000        ,-0.031              ,-0.142              ,-142.083        ,0.133             ,0.129                 
10:22:59.446209     ,0.000       ,0.000       ,0.230       ,0.146         ,2147477563    ,185.186         ,-9.000        ,-0.031              ,-0.142              ,-142.085        ,0.133             ,0.129                 
10:22:59.464138     ,0.000       ,0.000       ,0.230       ,0.149         ,2147477600    ,188.438         ,-9.000        ,-0.031              ,-0.142              ,-142.088        ,0.133             ,0.129                 
10:22:59.490611     ,0.000       ,0.000       ,0.260       ,0.153         ,2147477655    ,193.271         ,-9.000        ,-0.031              ,-0.142              ,-142.092        ,0.133             ,0.129                 
10:22:59.508355     ,0.000       ,0.000       ,0.260       ,0.156         ,2147477693    ,196.611         ,-9.000        ,-0.031              ,-0.146              ,-142.093        ,0.140             ,0.133                 
10:22:59.526117     ,0.000       ,0.000       ,0.260       ,0.159         ,2147477732    ,200.039         ,-9.000        ,-0.031              ,-0.146              ,-142.096        ,0.140             ,0.133                 
10:22:59.543976     ,0.000       ,0.000       ,0.260       ,0.162         ,2147477772    ,203.555         ,-9.000        ,-0.031              ,-0.146              ,-142.099        ,0.140             ,0.133                 
10:22:59.571038     ,0.000       ,0.000       ,0.260       ,0.167         ,2147477831    ,208.740         ,-9.000        ,-0.031              ,-0.151              ,-142.104        ,0.148             ,0.137                 
10:22:59.588773     ,0.000       ,0.000       ,0.260       ,0.170         ,2147477874    ,212.520         ,-9.000        ,-0.031              ,-0.151              ,-142.106        ,0.148             ,0.137                 
10:22:59.606807     ,0.000       ,0.000       ,0.260       ,0.173         ,2147477916    ,216.211         ,-10.000       ,-0.035              ,-0.151              ,-142.110        ,0.148             ,0.137                 
10:22:59.624716     ,0.000       ,0.000       ,0.260       ,0.177         ,2147477957    ,219.814         ,-10.000       ,-0.035              ,-0.151              ,-142.114        ,0.148             ,0.137                 
10:22:59.651406     ,0.000       ,0.000       ,0.260       ,0.182         ,2147478021    ,225.439         ,-11.000       ,-0.038              ,-0.151              ,-142.120        ,0.148             ,0.137                 
10:22:59.669184     ,0.000       ,0.000       ,0.230       ,0.185         ,2147478064    ,229.219         ,-11.000       ,-0.038              ,-0.151              ,-142.122        ,0.148             ,0.137                 
10:22:59.686833     ,0.000       ,0.000       ,0.230       ,0.188         ,2147478108    ,233.086         ,-11.000       ,-0.038              ,-0.151              ,-142.126        ,0.148             ,0.137                 
10:22:59.704672     ,0.000       ,0.000       ,0.230       ,0.191         ,2147478149    ,236.689         ,-11.000       ,-0.038              ,-0.157              ,-142.129        ,0.160             ,0.143                 
