Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
10:49:10.133693     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.151620     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.169543     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.195974     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.213901     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.231778     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.249731     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.276377     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.294090     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.311921     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.329827     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.356402     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.374169     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.392099     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.410005     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.436615     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.454458     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.472150     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.498899     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.516727     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.534620     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.552310     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.578943     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.596945     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.614739     ,0.000       ,0.000       ,-0.020      ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.632667     ,0.000       ,0.000       ,-0.020      ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.659523     ,0.000       ,0.000       ,-0.020      ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.677264     ,0.000       ,0.000       ,-0.020      ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.695011     ,0.000       ,0.000       ,-0.020      ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.712706     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.739419     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.757098     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.775065     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.792945     ,0.000       ,0.000       ,0.000       ,0.000         ,2147481186    ,143.613         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.819374     ,0.000       ,0.000       ,0.060       ,0.000         ,2147481188    ,143.789         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.837514     ,0.000       ,0.000       ,0.060       ,0.000         ,2147481190    ,143.965         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.855309     ,0.000       ,0.000       ,0.060       ,0.001         ,2147481193    ,144.229         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.873274     ,0.000       ,0.000       ,0.060       ,0.001         ,2147481197    ,144.580         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.899752     ,0.000       ,0.000       ,0.060       ,0.001         ,2147481205    ,145.283         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.917542     ,0.000       ,0.000       ,0.350       ,0.002         ,2147481212    ,145.898         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.935314     ,0.000       ,0.000       ,0.350       ,0.003         ,2147481221    ,146.689         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.953183     ,0.000       ,0.000       ,0.350       ,0.004         ,2147481232    ,147.656         ,0.000         ,0.000               ,-0.000              ,-142.643        ,0.000             ,0.000                 
10:49:10.979844     ,0.000       ,0.000       ,0.350       ,0.005         ,2147481250    ,149.238         ,0.000         ,0.000               ,-0.001              ,-142.643        ,0.004             ,0.001                 
10:49:10.997544     ,0.000       ,0.000       ,0.350       ,0.006         ,2147481263    ,150.381         ,0.000         ,0.000               ,-0.001              ,-142.643        ,0.004             ,0.001                 
10:49:11.015659     ,0.000       ,0.000       ,0.480       ,0.007         ,2147481279    ,151.787         ,0.000         ,0.000               ,-0.001              ,-142.643        ,0.004             ,0.001                 
10:49:11.033536     ,0.000       ,0.000       ,0.480       ,0.008         ,2147481296    ,153.281         ,0.000         ,0.000               ,-0.001              ,-142.643        ,0.004             ,0.001                 
10:49:11.060359     ,0.000       ,0.000       ,0.480       ,0.011         ,2147481326    ,155.918         ,0.000         ,0.000               ,-0.005              ,-142.643        ,0.019             ,0.005                 
10:49:11.078119     ,0.000       ,0.000       ,0.480       ,0.012         ,2147481348    ,157.852         ,0.000         ,0.000               ,-0.005              ,-142.643        ,0.019             ,0.005                 
10:49:11.095871     ,0.000       ,0.000       ,0.480       ,0.014         ,2147481372    ,159.961         ,0.000         ,0.000               ,-0.005              ,-142.643        ,0.019             ,0.005                 
10:49:11.113627     ,0.000       ,0.000       ,0.500       ,0.016         ,2147481398    ,162.246         ,0.000         ,0.000               ,-0.005              ,-142.643        ,0.019             ,0.005                 
10:49:11.140632     ,0.000       ,0.000       ,0.500       ,0.019         ,2147481439    ,165.850         ,0.000         ,0.000               ,-0.005              ,-142.643        ,0.019             ,0.005                 
10:49:11.158500     ,0.000       ,0.000       ,0.500       ,0.022         ,2147481469    ,168.486         ,0.000         ,0.000               ,-0.005              ,-142.643        ,0.019             ,0.005                 
10:49:11.176271     ,0.000       ,0.000       ,0.500       ,0.024         ,2147481502    ,171.387         ,0.000         ,0.000               ,-0.015              ,-142.643        ,0.045             ,0.014                 
10:49:11.194195     ,0.000       ,0.000       ,0.500       ,0.027         ,2147481536    ,174.375         ,0.000         ,0.000               ,-0.015              ,-142.643        ,0.045             ,0.014                 
10:49:11.220882     ,0.000       ,0.000       ,0.490       ,0.031         ,2147481590    ,179.121         ,0.000         ,0.000               ,-0.015              ,-142.643        ,0.045             ,0.014                 
10:49:11.238740     ,0.000       ,0.000       ,0.490       ,0.034         ,2147481628    ,182.461         ,0.000         ,0.000               ,-0.032              ,-142.643        ,0.080             ,0.030                 
10:49:11.256470     ,0.000       ,0.000       ,0.490       ,0.037         ,2147481668    ,185.977         ,0.000         ,0.000               ,-0.032              ,-142.643        ,0.080             ,0.030                 
10:49:11.274380     ,0.000       ,0.000       ,0.490       ,0.040         ,2147481707    ,189.404         ,0.000         ,0.000               ,-0.032              ,-142.643        ,0.080             ,0.030                 
10:49:11.301032     ,0.000       ,0.000       ,0.490       ,0.045         ,2147481772    ,195.117         ,-1.000        ,-0.003              ,-0.032              ,-142.645        ,0.080             ,0.030                 
10:49:11.318787     ,0.000       ,0.000       ,0.430       ,0.048         ,2147481818    ,199.160         ,-1.000        ,-0.003              ,-0.032              ,-142.645        ,0.080             ,0.030                 
10:49:11.336488     ,0.000       ,0.000       ,0.430       ,0.052         ,2147481862    ,203.027         ,-2.000        ,-0.007              ,-0.032              ,-142.647        ,0.080             ,0.030                 
10:49:11.354469     ,0.000       ,0.000       ,0.430       ,0.055         ,2147481909    ,207.158         ,-2.000        ,-0.007              ,-0.032              ,-142.648        ,0.080             ,0.030                 
10:49:11.381011     ,0.000       ,0.000       ,0.430       ,0.061         ,2147481982    ,213.574         ,-2.000        ,-0.007              ,-0.058              ,-142.650        ,0.118             ,0.053                 
10:49:11.398883     ,0.000       ,0.000       ,0.430       ,0.065         ,2147482033    ,218.057         ,-3.000        ,-0.010              ,-0.058              ,-142.651        ,0.118             ,0.053                 
10:49:11.416525     ,0.000       ,0.000       ,0.350       ,0.069         ,2147482083    ,222.451         ,-3.000        ,-0.010              ,-0.058              ,-142.654        ,0.118             ,0.053                 
10:49:11.434414     ,0.000       ,0.000       ,0.350       ,0.073         ,2147482132    ,226.758         ,-4.000        ,-0.014              ,-0.092              ,-142.658        ,0.155             ,0.083                 
10:49:11.460889     ,0.000       ,0.000       ,0.350       ,0.079         ,2147482211    ,233.701         ,-6.000        ,-0.021              ,-0.092              ,-142.664        ,0.155             ,0.083                 
10:49:11.478638     ,0.000       ,0.000       ,0.350       ,0.083         ,2147482264    ,238.359         ,-8.000        ,-0.028              ,-0.092              ,-142.667        ,0.155             ,0.083                 
10:49:11.496580     ,0.000       ,0.000       ,0.350       ,0.087         ,2147482315    ,242.842         ,-9.000        ,-0.031              ,-0.092              ,-142.673        ,0.155             ,0.083                 
10:49:11.514490     ,0.000       ,0.000       ,0.290       ,0.091         ,2147482369    ,247.588         ,-10.000       ,-0.035              ,-0.092              ,-142.679        ,0.155             ,0.083                 
10:49:11.541153     ,0.000       ,0.000       ,0.290       ,0.097         ,2147482451    ,254.795         ,-12.000       ,-0.042              ,-0.092              ,-142.686        ,0.155             ,0.083                 
10:49:11.558898     ,0.000       ,0.000       ,0.290       ,0.101         ,2147482506    ,259.629         ,-12.000       ,-0.042              ,-0.128              ,-142.688        ,0.186             ,0.117                 
10:49:11.576651     ,0.000       ,0.000       ,0.290       ,0.105         ,2147482561    ,264.463         ,-13.000       ,-0.045              ,-0.128              ,-142.693        ,0.186             ,0.117                 
10:49:11.594555     ,0.000       ,0.000       ,0.290       ,0.109         ,2147482612    ,268.945         ,-13.000       ,-0.045              ,-0.128              ,-142.699        ,0.186             ,0.117                 
10:49:11.621499     ,0.000       ,0.000       ,0.210       ,0.116         ,2147482694    ,276.152         ,-15.000       ,-0.052              ,-0.128              ,-142.712        ,0.186             ,0.117                 
10:49:11.639571     ,0.000       ,0.000       ,0.210       ,0.120         ,2147482748    ,280.898         ,-17.000       ,-0.059              ,-0.164              ,-142.716        ,0.208             ,0.149                 
10:49:11.657490     ,0.000       ,0.000       ,0.210       ,0.124         ,2147482802    ,285.645         ,-19.000       ,-0.066              ,-0.164              ,-142.725        ,0.208             ,0.149                 
10:49:11.675388     ,0.000       ,0.000       ,0.210       ,0.128         ,2147482856    ,290.391         ,-19.000       ,-0.066              ,-0.164              ,-142.733        ,0.208             ,0.149                 
10:49:11.701856     ,0.000       ,0.000       ,0.210       ,0.134         ,2147482936    ,297.422         ,-21.000       ,-0.073              ,-0.164              ,-142.747        ,0.208             ,0.149                 
10:49:11.719598     ,0.000       ,0.000       ,0.150       ,0.138         ,2147482989    ,302.080         ,-23.000       ,-0.080              ,-0.164              ,-142.752        ,0.208             ,0.149                 
10:49:11.737339     ,0.000       ,0.000       ,0.150       ,0.142         ,2147483037    ,306.299         ,-23.000       ,-0.080              ,-0.164              ,-142.761        ,0.208             ,0.149                 
10:49:11.764006     ,0.000       ,0.000       ,0.150       ,0.148         ,2147483112    ,312.891         ,-23.000       ,-0.080              ,-0.195              ,-142.771        ,0.218             ,0.177                 
10:49:11.781733     ,0.000       ,0.000       ,0.150       ,0.151         ,2147483161    ,317.197         ,-23.000       ,-0.080              ,-0.195              ,-142.779        ,0.218             ,0.177                 
10:49:11.799503     ,0.000       ,0.000       ,0.150       ,0.155         ,2147483206    ,321.152         ,-23.000       ,-0.080              ,-0.195              ,-142.790        ,0.218             ,0.177                 
10:49:11.817404     ,0.000       ,0.000       ,0.060       ,0.159         ,2147483253    ,325.283         ,-25.000       ,-0.087              ,-0.195              ,-142.796        ,0.218             ,0.177                 
10:49:11.844050     ,0.000       ,0.000       ,0.060       ,0.164         ,2147483319    ,331.084         ,-27.000       ,-0.094              ,-0.217              ,-142.813        ,0.222             ,0.198                 
10:49:11.861767     ,0.000       ,0.000       ,0.060       ,0.167         ,2147483362    ,334.863         ,-28.000       ,-0.098              ,-0.217              ,-142.821        ,0.222             ,0.198                 
10:49:11.879522     ,0.000       ,0.000       ,0.060       ,0.170         ,2147483403    ,338.467         ,-27.000       ,-0.094              ,-0.217              ,-142.825        ,0.222             ,0.198                 
10:49:11.897427     ,0.000       ,0.000       ,0.060       ,0.173         ,2147483440    ,341.719         ,-27.000       ,-0.094              ,-0.217              ,-142.835        ,0.222             ,0.198                 
10:49:11.924023     ,0.000       ,0.000       ,-0.040      ,0.177         ,2147483495    ,346.553         ,-29.000       ,-0.101              ,-0.217              ,-142.854        ,0.222             ,0.198                 
10:49:11.941845     ,0.000       ,0.000       ,-0.040      ,0.180         ,2147483529    ,349.541         ,-30.000       ,-0.105              ,-0.217              ,-142.866        ,0.222             ,0.198                 
10:49:11.959665     ,0.000       ,0.000       ,-0.040      ,0.182         ,2147483561    ,352.354         ,-31.000       ,-0.108              ,-0.230              ,-142.872        ,0.211             ,0.209                 
10:49:11.977466     ,0.000       ,0.000       ,-0.040      ,0.184         ,2147483588    ,354.727         ,-32.000       ,-0.112              ,-0.230              ,-142.883        ,0.211             ,0.209                 
10:49:12.003981     ,0.000       ,0.000       ,-0.040      ,0.187         ,2147483627    ,358.154         ,-32.000       ,-0.112              ,-0.230              ,-142.898        ,0.211             ,0.209                 
10:49:12.021648     ,0.000       ,0.000       ,-0.150      ,0.189         ,1             ,0.088           ,-31.000       ,-0.108              ,-0.230              ,-142.908        ,0.186             ,0.209                 
10:49:12.039459     ,0.000       ,0.000       ,-0.150      ,0.190         ,19            ,1.670           ,-32.000       ,-0.112              ,-0.230              ,-142.921        ,0.186             ,0.209                 
10:49:12.057415     ,0.000       ,0.000       ,-0.150      ,0.191         ,34            ,2.988           ,-32.000       ,-0.112              ,-0.230              ,-142.927        ,0.186             ,0.209                 
10:49:12.083855     ,0.000       ,0.000       ,-0.150      ,0.193         ,50            ,4.395           ,-32.000       ,-0.112              ,-0.230              ,-142.941        ,0.186             ,0.209                 
10:49:12.101731     ,0.000       ,0.000       ,-0.150      ,0.193         ,55            ,4.834           ,-31.000       ,-0.108              ,-0.230              ,-142.950        ,0.186             ,0.209                 
10:49:12.119470     ,0.000       ,0.000       ,-0.300      ,0.193         ,57            ,5.010           ,-31.000       ,-0.108              ,-0.230              ,-142.961        ,0.186             ,0.209                 
10:49:12.137357     ,0.000       ,0.000       ,-0.300      ,0.193         ,55            ,4.834           ,-32.000       ,-0.112              ,-0.230              ,-142.967        ,0.186             ,0.209                 
10:49:12.163866     ,0.000       ,0.000       ,-0.300      ,0.192         ,44            ,3.867           ,-32.000       ,-0.112              ,-0.216              ,-142.984        ,0.146             ,0.197                 
10:49:12.181590     ,0.000       ,0.000       ,-0.300      ,0.191         ,32            ,2.812           ,-32.000       ,-0.112              ,-0.216              ,-142.992        ,0.146             ,0.197                 
10:49:12.199338     ,0.000       ,0.000       ,-0.300      ,0.190         ,17            ,1.494           ,-31.000       ,-0.108              ,-0.216              ,-142.996        ,0.146             ,0.197                 
10:49:12.217198     ,0.000       ,0.000       ,-0.390      ,0.189         ,2147483645    ,359.736         ,-30.000       ,-0.105              ,-0.187              ,-143.005        ,0.084             ,0.170                 
10:49:12.244093     ,0.000       ,0.000       ,-0.390      ,0.186         ,2147483610    ,356.660         ,-29.000       ,-0.101              ,-0.187              ,-143.017        ,0.084             ,0.170                 
10:49:12.261843     ,0.000       ,0.000       ,-0.390      ,0.184         ,2147483583    ,354.287         ,-28.000       ,-0.098              ,-0.187              ,-143.025        ,0.084             ,0.170                 
10:49:12.279548     ,0.000       ,0.000       ,-0.390      ,0.182         ,2147483554    ,351.738         ,-27.000       ,-0.094              ,-0.187              ,-143.029        ,0.084             ,0.170                 
10:49:12.297429     ,0.000       ,0.000       ,-0.390      ,0.179         ,2147483523    ,349.014         ,-27.000       ,-0.094              ,-0.187              ,-143.038        ,0.084             ,0.170                 
10:49:12.323874     ,0.000       ,0.000       ,-0.490      ,0.175         ,2147483470    ,344.355         ,-27.000       ,-0.094              ,-0.187              ,-143.051        ,0.084             ,0.170                 
10:49:12.341693     ,0.000       ,0.000       ,-0.490      ,0.172         ,2147483432    ,341.016         ,-26.000       ,-0.091              ,-0.140              ,-143.057        ,0.009             ,0.127                 
10:49:12.359458     ,0.000       ,0.000       ,-0.490      ,0.169         ,2147483392    ,337.500         ,-25.000       ,-0.087              ,-0.140              ,-143.060        ,0.009             ,0.127                 
10:49:12.377342     ,0.000       ,0.000       ,-0.490      ,0.166         ,2147483352    ,333.984         ,-23.000       ,-0.080              ,-0.140              ,-143.065        ,0.009             ,0.127                 
10:49:12.403936     ,0.000       ,0.000       ,-0.490      ,0.161         ,2147483284    ,328.008         ,-21.000       ,-0.073              ,-0.140              ,-143.070        ,0.009             ,0.127                 
10:49:12.421696     ,0.000       ,0.000       ,-0.520      ,0.157         ,2147483237    ,323.877         ,-19.000       ,-0.066              ,-0.080              ,-143.074        ,-0.064            ,0.072                 
10:49:12.439445     ,0.000       ,0.000       ,-0.520      ,0.154         ,2147483190    ,319.746         ,-18.000       ,-0.063              ,-0.080              ,-143.075        ,-0.064            ,0.072                 
10:49:12.457374     ,0.000       ,0.000       ,-0.520      ,0.150         ,2147483139    ,315.264         ,-16.000       ,-0.056              ,-0.080              ,-143.078        ,-0.064            ,0.072                 
10:49:12.484197     ,0.000       ,0.000       ,-0.520      ,0.144         ,2147483058    ,308.145         ,-14.000       ,-0.049              ,-0.080              ,-143.078        ,-0.064            ,0.072                 
10:49:12.501881     ,0.000       ,0.000       ,-0.520      ,0.139         ,2147483003    ,303.311         ,-11.000       ,-0.038              ,-0.080              ,-143.079        ,-0.064            ,0.072                 
10:49:12.519683     ,0.000       ,0.000       ,-0.490      ,0.135         ,2147482945    ,298.213         ,-9.000        ,-0.031              ,-0.080              ,-143.079        ,-0.064            ,0.072                 
10:49:12.537442     ,0.000       ,0.000       ,-0.490      ,0.130         ,2147482887    ,293.115         ,-8.000        ,-0.028              ,-0.011              ,-143.079        ,-0.126            ,0.010                 
10:49:12.564045     ,0.000       ,0.000       ,-0.490      ,0.124         ,2147482799    ,285.381         ,-7.000        ,-0.024              ,-0.011              ,-143.080        ,-0.126            ,0.010                 
10:49:12.581876     ,0.000       ,0.000       ,-0.490      ,0.119         ,2147482737    ,279.932         ,-6.000        ,-0.021              ,-0.011              ,-143.080        ,-0.126            ,0.010                 
10:49:12.599693     ,0.000       ,0.000       ,-0.490      ,0.114         ,2147482674    ,274.395         ,-5.000        ,-0.017              ,-0.011              ,-143.080        ,-0.126            ,0.010                 
10:49:12.617494     ,0.000       ,0.000       ,-0.430      ,0.109         ,2147482610    ,268.770         ,-4.000        ,-0.014              ,0.061               ,-143.079        ,-0.180            ,-0.055                
10:49:12.644097     ,0.000       ,0.000       ,-0.430      ,0.102         ,2147482515    ,260.420         ,-3.000        ,-0.010              ,0.061               ,-143.079        ,-0.180            ,-0.055                
10:49:12.661864     ,0.000       ,0.000       ,-0.430      ,0.097         ,2147482448    ,254.531         ,-2.000        ,-0.007              ,0.061               ,-143.078        ,-0.180            ,-0.055                
10:49:12.679540     ,0.000       ,0.000       ,-0.430      ,0.092         ,2147482380    ,248.555         ,-1.000        ,-0.003              ,0.061               ,-143.076        ,-0.180            ,-0.055                
10:49:12.697424     ,0.000       ,0.000       ,-0.430      ,0.087         ,2147482316    ,242.930         ,1.000         ,0.003               ,0.061               ,-143.073        ,-0.180            ,-0.055                
10:49:12.723737     ,0.000       ,0.000       ,-0.370      ,0.079         ,2147482213    ,233.877         ,2.000         ,0.007               ,0.061               ,-143.070        ,-0.180            ,-0.055                
10:49:12.741548     ,0.000       ,0.000       ,-0.370      ,0.073         ,2147482143    ,227.725         ,3.000         ,0.010               ,0.129               ,-143.066        ,-0.223            ,-0.117                
10:49:12.759466     ,0.000       ,0.000       ,-0.370      ,0.068         ,2147482077    ,221.924         ,5.000         ,0.017               ,0.129               ,-143.062        ,-0.223            ,-0.117                
10:49:12.786027     ,0.000       ,0.000       ,-0.370      ,0.060         ,2147481972    ,212.695         ,7.000         ,0.024               ,0.129               ,-143.056        ,-0.223            ,-0.117                
10:49:12.803908     ,0.000       ,0.000       ,-0.370      ,0.055         ,2147481902    ,206.543         ,9.000         ,0.031               ,0.187               ,-143.047        ,-0.256            ,-0.170                
10:49:12.821578     ,0.000       ,0.000       ,-0.300      ,0.049         ,2147481831    ,200.303         ,13.000        ,0.045               ,0.187               ,-143.037        ,-0.256            ,-0.170                
10:49:12.839449     ,0.000       ,0.000       ,-0.300      ,0.044         ,2147481764    ,194.414         ,16.000        ,0.056               ,0.187               ,-143.028        ,-0.256            ,-0.170                
