Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
18:13:41.309977     ,0.000       ,0.000       ,0.240       ,-0.158        ,2147481587    ,178.857         ,-343.000      ,-1.197              ,-132.201        ,0.047             ,-0.091                
18:13:41.490330     ,0.000       ,0.000       ,0.270       ,-0.131        ,2147481940    ,209.883         ,-403.000      ,-1.407              ,-133.418        ,0.093             ,-0.036                
18:13:41.670827     ,0.000       ,0.000       ,0.250       ,-0.103        ,2147482306    ,242.051         ,-372.000      ,-1.299              ,-134.520        ,0.121             ,0.023                 
18:13:41.851994     ,0.000       ,0.000       ,0.240       ,-0.075        ,2147482674    ,274.395         ,-278.000      ,-0.970              ,-135.354        ,0.138             ,0.074                 
18:13:42.032395     ,0.000       ,0.000       ,0.250       ,-0.048        ,2147483019    ,304.717         ,-165.000      ,-0.576              ,-135.787        ,0.142             ,0.108                 
18:13:42.212812     ,0.000       ,0.000       ,0.280       ,-0.021        ,2147483376    ,336.094         ,-94.000       ,-0.328              ,-136.022        ,0.149             ,0.129                 
18:13:42.393220     ,0.000       ,0.000       ,0.290       ,0.009         ,119           ,10.459          ,-76.000       ,-0.265              ,-136.235        ,0.150             ,0.140                 
18:13:42.573623     ,0.000       ,0.000       ,0.270       ,0.040         ,522           ,45.879          ,-80.000       ,-0.279              ,-136.471        ,0.156             ,0.147                 
18:13:42.754018     ,0.000       ,0.000       ,0.080       ,0.066         ,862           ,75.762          ,-74.000       ,-0.258              ,-136.690        ,0.165             ,0.152                 
18:13:42.934441     ,0.000       ,0.000       ,-0.260      ,0.076         ,994           ,87.363          ,-22.000       ,-0.077              ,-136.729        ,0.159             ,0.156                 
18:13:43.114879     ,0.000       ,0.000       ,-0.490      ,0.063         ,818           ,71.895          ,84.000        ,0.293               ,-136.437        ,0.120             ,0.150                 
18:13:43.295346     ,0.000       ,0.000       ,-0.480      ,0.036         ,468           ,41.133          ,207.000       ,0.723               ,-135.770        ,0.038             ,0.128                 
18:13:43.475849     ,0.000       ,0.000       ,-0.390      ,0.001         ,10            ,0.879           ,343.000       ,1.197               ,-134.688        ,-0.045            ,0.087                 
18:13:43.656279     ,0.000       ,0.000       ,-0.310      ,-0.039        ,2147483145    ,315.791         ,420.000       ,1.466               ,-133.396        ,-0.115            ,0.031                 
18:13:43.836719     ,0.000       ,0.000       ,-0.290      ,-0.080        ,2147482600    ,267.891         ,467.000       ,1.630               ,-131.976        ,-0.153            ,-0.031                
18:13:44.017191     ,0.000       ,0.000       ,-0.300      ,-0.122        ,2147482054    ,219.902         ,402.000       ,1.403               ,-130.808        ,-0.196            ,-0.094                
18:13:44.197559     ,0.000       ,0.000       ,-0.260      ,-0.169        ,2147481444    ,166.289         ,313.000       ,1.093               ,-129.915        ,-0.227            ,-0.147                
18:13:44.377968     ,0.000       ,0.000       ,-0.170      ,-0.212        ,2147480882    ,116.895         ,235.000       ,0.820               ,-129.253        ,-0.243            ,-0.187                
18:13:44.558338     ,0.000       ,0.000       ,0.000       ,-0.244        ,2147480461    ,79.893          ,140.000       ,0.489               ,-128.870        ,-0.246            ,-0.213                
18:13:44.682530     ,0.000       ,0.000       ,0.250       ,-0.253        ,2147480353    ,70.400          ,101.000       ,0.353               ,-128.702        ,-0.222            ,-0.227                
18:13:44.868360     ,0.000       ,0.000       ,0.370       ,-0.235        ,2147480585    ,90.791          ,-43.000       ,-0.150              ,-128.860        ,-0.138            ,-0.215                
18:13:45.048647     ,0.000       ,0.000       ,0.280       ,-0.207        ,2147480949    ,122.783         ,-214.000      ,-0.747              ,-129.616        ,-0.138            ,-0.215                
18:13:45.229032     ,0.000       ,0.000       ,0.230       ,-0.188        ,2147481192    ,144.141         ,-372.000      ,-1.299              ,-130.765        ,-0.021            ,-0.174                
18:13:45.409481     ,0.000       ,0.000       ,0.210       ,-0.154        ,2147481638    ,183.340         ,-485.000      ,-1.693              ,-132.248        ,0.071             ,-0.111                
18:13:45.589911     ,0.000       ,0.000       ,0.210       ,-0.125        ,2147482024    ,217.266         ,-512.000      ,-1.787              ,-133.800        ,0.123             ,-0.037                
18:13:45.770451     ,0.000       ,0.000       ,0.230       ,-0.097        ,2147482386    ,249.082         ,-427.000      ,-1.491              ,-135.047        ,0.145             ,0.036                 
18:13:45.957921     ,0.000       ,0.000       ,0.210       ,-0.072        ,2147482708    ,277.383         ,-274.000      ,-0.956              ,-135.854        ,0.151             ,0.094                 
18:13:46.138269     ,0.000       ,0.000       ,0.190       ,-0.052        ,2147482975    ,300.850         ,-107.000      ,-0.374              ,-136.117        ,0.147             ,0.127                 
18:13:46.318617     ,0.000       ,0.000       ,0.270       ,-0.033        ,2147483214    ,321.855         ,-8.000        ,-0.028              ,-136.109        ,0.134             ,0.140                 
18:13:46.498991     ,0.000       ,0.000       ,0.280       ,-0.014        ,2147483468    ,344.180         ,11.000        ,0.038               ,-136.063        ,0.119             ,0.139                 
18:13:46.679424     ,0.000       ,0.000       ,0.300       ,0.010         ,134           ,11.777          ,7.000         ,0.024               ,-136.041        ,0.113             ,0.133                 
18:13:46.859890     ,0.000       ,0.000       ,0.250       ,0.033         ,426           ,37.441          ,2.000         ,0.007               ,-136.038        ,0.116             ,0.126                 
18:13:47.040327     ,0.000       ,0.000       ,0.160       ,0.053         ,685           ,60.205          ,-7.000        ,-0.024              ,-136.062        ,0.121             ,0.121                 
18:13:47.220722     ,0.000       ,0.000       ,0.100       ,0.067         ,869           ,76.377          ,-15.000       ,-0.052              ,-136.113        ,0.119             ,0.117                 
18:13:47.401091     ,0.000       ,0.000       ,0.070       ,0.073         ,952           ,83.672          ,-2.000        ,-0.007              ,-136.118        ,0.104             ,0.115                 
18:13:47.581464     ,0.000       ,0.000       ,0.050       ,0.072         ,941           ,82.705          ,46.000        ,0.161               ,-135.964        ,0.077             ,0.107                 
18:13:47.768941     ,0.000       ,0.000       ,-0.020      ,0.072         ,933           ,82.002          ,92.000        ,0.321               ,-135.669        ,0.041             ,0.092                 
18:13:47.949316     ,0.000       ,0.000       ,-0.010      ,0.072         ,940           ,82.617          ,128.000       ,0.447               ,-135.278        ,0.017             ,0.071                 
18:13:48.129772     ,0.000       ,0.000       ,-0.010      ,0.072         ,938           ,82.441          ,136.000       ,0.475               ,-134.866        ,0.010             ,0.050                 
18:13:48.310238     ,0.000       ,0.000       ,-0.010      ,0.072         ,940           ,82.617          ,97.000        ,0.339               ,-134.598        ,0.004             ,0.030                 
18:13:48.490788     ,0.000       ,0.000       ,-0.010      ,0.072         ,939           ,82.529          ,39.000        ,0.136               ,-134.508        ,0.003             ,0.015                 
18:13:48.671279     ,0.000       ,0.000       ,-0.010      ,0.072         ,940           ,82.617          ,10.000        ,0.035               ,-134.490        ,0.001             ,0.007                 
18:13:48.851709     ,0.000       ,0.000       ,-0.010      ,0.072         ,940           ,82.617          ,8.000         ,0.028               ,-134.470        ,0.001             ,0.004                 
