Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
19:22:08.141541     ,0.000       ,0.000       ,0.000       ,0.000         ,2147478422    ,260.684         ,0.000         ,0.000               ,-141.706        ,0.000             ,0.000                 
19:22:08.168148     ,0.000       ,0.000       ,0.000       ,0.000         ,2147478422    ,260.684         ,0.000         ,0.000               ,-141.706        ,0.000             ,0.000                 
19:22:08.185908     ,0.000       ,0.000       ,0.000       ,0.000         ,2147478422    ,260.684         ,0.000         ,0.000               ,-141.706        ,0.000             ,0.000                 
19:22:08.203746     ,0.000       ,0.000       ,0.000       ,0.000         ,2147478422    ,260.684         ,0.000         ,0.000               ,-141.706        ,0.000             ,0.000                 
19:22:08.221462     ,0.000       ,0.000       ,0.000       ,0.000         ,2147478422    ,260.684         ,0.000         ,0.000               ,-141.706        ,0.000             ,0.000                 
19:22:08.248048     ,0.000       ,0.000       ,0.000       ,0.000         ,2147478422    ,260.684         ,0.000         ,0.000               ,-141.706        ,0.000             ,0.000                 
19:22:08.265966     ,0.000       ,0.000       ,0.000       ,0.000         ,2147478422    ,260.684         ,0.000         ,0.000               ,-141.706        ,0.000             ,0.000                 
19:22:08.283752     ,0.000       ,0.000       ,0.000       ,0.000         ,2147478422    ,260.684         ,0.000         ,0.000               ,-141.706        ,0.000             ,0.000                 
19:22:08.301645     ,0.000       ,0.000       ,0.000       ,0.000         ,2147478422    ,260.684         ,0.000         ,0.000               ,-141.706        ,0.000             ,0.000                 
19:22:08.328440     ,0.000       ,0.000       ,0.000       ,0.000         ,2147478422    ,260.684         ,0.000         ,0.000               ,-141.706        ,0.000             ,0.000                 
19:22:08.346304     ,0.000       ,0.000       ,0.000       ,0.000         ,2147478422    ,260.684         ,0.000         ,0.000               ,-141.706        ,0.000             ,0.000                 
19:22:08.364108     ,0.000       ,0.000       ,0.000       ,0.000         ,2147478422    ,260.684         ,0.000         ,0.000               ,-141.706        ,0.000             ,0.000                 
