Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
18:18:22.218711     ,0.000       ,0.000       ,0.220       ,-0.056        ,213           ,18.721          ,-22.000       ,-0.077              ,-139.567        ,0.095             ,0.095                 
18:18:22.399084     ,0.000       ,0.000       ,0.240       ,-0.040        ,414           ,36.387          ,-4.000        ,-0.014              ,-139.573        ,0.099             ,0.096                 
18:18:22.579521     ,0.000       ,0.000       ,0.280       ,-0.025        ,607           ,53.350          ,2.000         ,0.007               ,-139.565        ,0.094             ,0.095                 
18:18:22.759912     ,0.000       ,0.000       ,0.290       ,-0.010        ,813           ,71.455          ,1.000         ,0.003               ,-139.563        ,0.088             ,0.094                 
18:18:22.940355     ,0.000       ,0.000       ,0.280       ,0.008         ,1038          ,91.230          ,0.000         ,0.000               ,-139.562        ,0.087             ,0.093                 
18:18:23.127651     ,0.000       ,0.000       ,0.290       ,0.026         ,1277          ,112.236         ,0.000         ,0.000               ,-139.562        ,0.090             ,0.092                 
18:18:23.308076     ,0.000       ,0.000       ,0.290       ,0.045         ,1530          ,134.473         ,-24.000       ,-0.084              ,-139.632        ,0.095             ,0.091                 
18:18:23.488507     ,0.000       ,0.000       ,0.240       ,0.065         ,1788          ,157.148         ,-57.000       ,-0.199              ,-139.807        ,0.102             ,0.092                 
18:18:23.668849     ,0.000       ,0.000       ,0.090       ,0.082         ,2010          ,176.660         ,-66.000       ,-0.230              ,-140.011        ,0.107             ,0.096                 
18:18:23.849276     ,0.000       ,0.000       ,-0.090      ,0.081         ,1996          ,175.430         ,-4.000        ,-0.014              ,-140.002        ,0.103             ,0.099                 
18:18:24.029681     ,0.000       ,0.000       ,-0.220      ,0.071         ,1870          ,164.355         ,240.000       ,0.838               ,-139.205        ,0.063             ,0.094                 
18:18:24.210070     ,0.000       ,0.000       ,-0.270      ,0.058         ,1699          ,149.326         ,524.000       ,1.829               ,-137.548        ,0.008             ,0.076                 
18:18:24.398100     ,0.000       ,0.000       ,-0.310      ,0.042         ,1483          ,130.342         ,679.000       ,2.370               ,-135.353        ,-0.030            ,0.050                 
18:18:24.578440     ,0.000       ,0.000       ,-0.300      ,0.021         ,1219          ,107.139         ,731.000       ,2.552               ,-133.131        ,-0.058            ,0.017                 
18:18:24.698729     ,0.000       ,0.000       ,-0.350      ,-0.003        ,906           ,79.629          ,639.000       ,2.231               ,-131.908        ,-0.083            ,-0.020                
18:18:24.886314     ,0.000       ,0.000       ,-0.390      ,-0.036        ,471           ,41.396          ,561.000       ,1.958               ,-130.195        ,-0.106            ,-0.054                
18:18:25.066628     ,0.000       ,0.000       ,-0.360      ,-0.073        ,2147483634    ,358.770         ,394.000       ,1.375               ,-129.109        ,-0.106            ,-0.054                
18:18:25.246969     ,0.000       ,0.000       ,-0.300      ,-0.101        ,2147483267    ,326.514         ,298.000       ,1.040               ,-128.268        ,-0.135            ,-0.082                
18:18:25.427408     ,0.000       ,0.000       ,-0.290      ,-0.145        ,2147482701    ,276.768         ,364.000       ,1.271               ,-127.184        ,-0.174            ,-0.111                
18:18:25.607753     ,0.000       ,0.000       ,-0.300      ,-0.191        ,2147482095    ,223.506         ,531.000       ,1.854               ,-125.550        ,-0.205            ,-0.141                
18:18:25.795013     ,0.000       ,0.000       ,-0.290      ,-0.242        ,2147481434    ,165.410         ,589.000       ,2.056               ,-123.657        ,-0.228            ,-0.170                
18:18:25.975495     ,0.000       ,0.000       ,-0.190      ,-0.291        ,2147480789    ,108.721         ,526.000       ,1.836               ,-122.116        ,-0.253            ,-0.199                
18:18:26.155864     ,0.000       ,0.000       ,-0.120      ,-0.334        ,2147480232    ,59.766          ,320.000       ,1.117               ,-121.258        ,-0.269            ,-0.226                
18:18:26.336221     ,0.000       ,0.000       ,-0.040      ,-0.369        ,2147479777    ,19.775          ,49.000        ,0.171               ,-121.231        ,-0.258            ,-0.243                
18:18:26.516596     ,0.000       ,0.000       ,0.020       ,-0.391        ,2147479486    ,354.199         ,-288.000      ,-1.005              ,-122.192        ,-0.226            ,-0.247                
18:18:26.696960     ,0.000       ,0.000       ,0.030       ,-0.408        ,2147479269    ,335.127         ,-458.000      ,-1.599              ,-123.624        ,-0.175            ,-0.236                
18:18:26.877358     ,0.000       ,0.000       ,0.020       ,-0.419        ,2147479129    ,322.822         ,-597.000      ,-2.084              ,-125.452        ,-0.145            ,-0.215                
18:18:27.057781     ,0.000       ,0.000       ,-0.160      ,-0.433        ,2147478944    ,306.562         ,-653.000      ,-2.279              ,-127.417        ,-0.106            ,-0.182                
18:18:27.245111     ,0.000       ,0.000       ,-0.090      ,-0.453        ,2147478687    ,283.975         ,-454.000      ,-1.585              ,-128.772        ,-0.087            ,-0.148                
18:18:27.425583     ,0.000       ,0.000       ,-0.050      ,-0.475        ,2147478398    ,258.574         ,-133.000      ,-0.464              ,-129.045        ,-0.094            ,-0.121                
18:18:27.545772     ,0.000       ,0.000       ,-0.070      ,-0.494        ,2147478142    ,236.074         ,63.000        ,0.220               ,-128.749        ,-0.109            ,-0.108                
18:18:27.733676     ,0.000       ,0.000       ,-0.040      ,-0.508        ,2147477964    ,220.430         ,169.000       ,0.590               ,-128.170        ,-0.112            ,-0.102                
18:18:27.914017     ,0.000       ,0.000       ,-0.050      ,-0.513        ,2147477900    ,214.805         ,127.000       ,0.443               ,-127.806        ,-0.112            ,-0.102                
18:18:28.094436     ,0.000       ,0.000       ,-0.050      ,-0.512        ,2147477908    ,215.508         ,-29.000       ,-0.101              ,-127.971        ,-0.093            ,-0.099                
18:18:28.274948     ,0.000       ,0.000       ,-0.030      ,-0.513        ,2147477902    ,214.980         ,-239.000      ,-0.834              ,-128.788        ,-0.056            ,-0.093                
18:18:28.462553     ,0.000       ,0.000       ,-0.170      ,-0.519        ,2147477825    ,208.213         ,-416.000      ,-1.452              ,-130.171        ,-0.026            ,-0.079                
18:18:28.643019     ,0.000       ,0.000       ,-0.250      ,-0.534        ,2147477625    ,190.635         ,-365.000      ,-1.274              ,-131.233        ,-0.024            ,-0.062                
18:18:28.823397     ,0.000       ,0.000       ,-0.190      ,-0.558        ,2147477307    ,162.686         ,-64.000       ,-0.223              ,-131.301        ,-0.048            ,-0.049                
18:18:29.003742     ,0.000       ,0.000       ,-0.170      ,-0.586        ,2147476946    ,130.957         ,365.000       ,1.274               ,-130.045        ,-0.088            ,-0.048                
18:18:29.184261     ,0.000       ,0.000       ,-0.170      ,-0.607        ,2147476675    ,107.139         ,554.000       ,1.934               ,-128.297        ,-0.117            ,-0.061                
18:18:29.364691     ,0.000       ,0.000       ,-0.190      ,-0.623        ,2147476460    ,88.242          ,471.000       ,1.644               ,-126.929        ,-0.120            ,-0.079                
18:18:29.545061     ,0.000       ,0.000       ,-0.090      ,-0.635        ,2147476313    ,75.322          ,139.000       ,0.485               ,-126.674        ,-0.109            ,-0.096                
18:18:29.725471     ,0.000       ,0.000       ,-0.030      ,-0.637        ,2147476277    ,72.158          ,-223.000      ,-0.778              ,-127.490        ,-0.092            ,-0.105                
18:18:29.913388     ,0.000       ,0.000       ,0.190       ,-0.632        ,2147476351    ,78.662          ,-470.000      ,-1.641              ,-129.071        ,-0.061            ,-0.100                
18:18:30.093847     ,0.000       ,0.000       ,0.340       ,-0.620        ,2147476505    ,92.197          ,-628.000      ,-2.192              ,-131.014        ,-0.021            ,-0.081                
18:18:30.274380     ,0.000       ,0.000       ,0.360       ,-0.600        ,2147476759    ,114.521         ,-632.000      ,-2.206              ,-132.907        ,0.018             ,-0.053                
18:18:30.454847     ,0.000       ,0.000       ,0.360       ,-0.570        ,2147477151    ,148.975         ,-620.000      ,-2.164              ,-134.757        ,0.060             ,-0.019                
18:18:30.635862     ,0.000       ,0.000       ,0.370       ,-0.538        ,2147477568    ,185.625         ,-631.000      ,-2.203              ,-136.654        ,0.101             ,0.019                 
18:18:30.816213     ,0.000       ,0.000       ,0.340       ,-0.500        ,2147478065    ,229.307         ,-640.000      ,-2.234              ,-138.580        ,0.136             ,0.059                 
18:18:30.996612     ,0.000       ,0.000       ,0.300       ,-0.460        ,2147478587    ,275.186         ,-605.000      ,-2.112              ,-140.367        ,0.177             ,0.098                 
18:18:31.176958     ,0.000       ,0.000       ,0.230       ,-0.418        ,2147479141    ,323.877         ,-523.000      ,-1.826              ,-141.893        ,0.201             ,0.135                 
18:18:31.357371     ,0.000       ,0.000       ,0.230       ,-0.382        ,2147479608    ,4.922           ,-322.000      ,-1.124              ,-142.780        ,0.210             ,0.165                 
18:18:31.537782     ,0.000       ,0.000       ,0.260       ,-0.347        ,2147480066    ,45.176          ,-135.000      ,-0.471              ,-143.106        ,0.207             ,0.186                 
18:18:31.718112     ,0.000       ,0.000       ,0.250       ,-0.311        ,2147480537    ,86.572          ,3.000         ,0.010               ,-143.047        ,0.201             ,0.199                 
18:18:31.898582     ,0.000       ,0.000       ,0.070       ,-0.279        ,2147480945    ,122.432         ,56.000        ,0.195               ,-142.859        ,0.200             ,0.204                 
18:18:32.078995     ,0.000       ,0.000       ,-0.040      ,-0.253        ,2147481293    ,153.018         ,69.000        ,0.241               ,-142.642        ,0.198             ,0.203                 
18:18:32.259474     ,0.000       ,0.000       ,0.030       ,-0.229        ,2147481601    ,180.088         ,167.000       ,0.583               ,-142.127        ,0.177             ,0.197                 
18:18:32.439963     ,0.000       ,0.000       ,0.380       ,-0.198        ,2147482004    ,215.508         ,186.000       ,0.649               ,-141.555        ,0.151             ,0.185                 
18:18:32.563064     ,0.000       ,0.000       ,0.260       ,-0.156        ,2147482549    ,263.408         ,167.000       ,0.583               ,-141.235        ,0.148             ,0.175                 
18:18:32.743359     ,0.000       ,0.000       ,0.190       ,-0.112        ,2147483122    ,313.770         ,84.000        ,0.293               ,-141.031        ,0.148             ,0.175                 
18:18:32.923755     ,0.000       ,0.000       ,0.080       ,-0.084        ,2147483497    ,346.729         ,-118.000      ,-0.412              ,-141.482        ,0.184             ,0.172                 
18:18:33.104085     ,0.000       ,0.000       ,0.170       ,-0.047        ,323           ,28.389          ,-254.000      ,-0.887              ,-142.306        ,0.216             ,0.175                 
18:18:33.291716     ,0.000       ,0.000       ,0.180       ,-0.017        ,723           ,63.545          ,-274.000      ,-0.956              ,-143.186        ,0.214             ,0.183                 
18:18:33.472101     ,0.000       ,0.000       ,0.220       ,0.011         ,1077          ,94.658          ,-158.000      ,-0.552              ,-143.600        ,0.197             ,0.192                 
18:18:33.652607     ,0.000       ,0.000       ,0.130       ,0.035         ,1390          ,122.168         ,68.000        ,0.237               ,-143.305        ,0.177             ,0.198                 
18:18:33.833237     ,0.000       ,0.000       ,0.020       ,0.057         ,1680          ,147.656         ,300.000       ,1.047               ,-142.318        ,0.158             ,0.192                 
18:18:34.015421     ,0.000       ,0.000       ,-0.010      ,0.073         ,1889          ,166.025         ,445.000       ,1.553               ,-140.934        ,0.137             ,0.176                 
18:18:34.195814     ,0.000       ,0.000       ,-0.120      ,0.084         ,2028          ,178.242         ,406.000       ,1.417               ,-139.737        ,0.117             ,0.157                 
18:18:34.376288     ,0.000       ,0.000       ,-0.040      ,0.085         ,2049          ,180.088         ,332.000       ,1.159               ,-138.781        ,0.096             ,0.137                 
18:18:34.556640     ,0.000       ,0.000       ,-0.010      ,0.083         ,2021          ,177.627         ,350.000       ,1.222               ,-137.744        ,0.056             ,0.113                 
18:18:34.737009     ,0.000       ,0.000       ,-0.010      ,0.083         ,2022          ,177.715         ,382.000       ,1.333               ,-136.583        ,0.023             ,0.086                 
18:18:34.917421     ,0.000       ,0.000       ,-0.050      ,0.083         ,2021          ,177.627         ,395.000       ,1.379               ,-135.390        ,0.010             ,0.061                 
18:18:35.097837     ,0.000       ,0.000       ,-0.030      ,0.083         ,2023          ,177.803         ,315.000       ,1.100               ,-134.482        ,0.006             ,0.038                 
