Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
17:14:19.797441     ,0.000       ,0.000       ,-0.020      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.864        ,0.000             ,0.000                 
17:14:19.797478     ,0.000       ,0.000       ,-0.020      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.864        ,0.000             ,0.000                 
17:14:19.922825     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.863        ,0.000             ,0.000                 
17:14:19.922854     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.863        ,0.000             ,0.000                 
17:14:20.048418     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.861        ,0.000             ,0.000                 
17:14:20.048446     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.861        ,0.000             ,0.000                 
17:14:20.173855     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.859        ,0.000             ,0.000                 
17:14:20.173888     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.859        ,0.000             ,0.000                 
17:14:20.299266     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.856        ,0.000             ,0.000                 
17:14:20.299293     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.856        ,0.000             ,0.000                 
17:14:20.425029     ,0.000       ,0.000       ,-0.050      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.854        ,0.000             ,0.000                 
17:14:20.425056     ,0.000       ,0.000       ,-0.050      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.854        ,0.000             ,0.000                 
17:14:20.550530     ,0.000       ,0.000       ,-0.050      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.851        ,0.000             ,0.000                 
17:14:20.550558     ,0.000       ,0.000       ,-0.050      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.851        ,0.000             ,0.000                 
17:14:20.676049     ,0.000       ,0.000       ,-0.050      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.849        ,0.000             ,0.000                 
17:14:20.676073     ,0.000       ,0.000       ,-0.050      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.849        ,0.000             ,0.000                 
17:14:20.801600     ,0.000       ,0.000       ,-0.050      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.847        ,0.000             ,0.000                 
17:14:20.801623     ,0.000       ,0.000       ,-0.050      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.847        ,0.000             ,0.000                 
17:14:20.927012     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.844        ,0.000             ,0.000                 
17:14:20.927038     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.844        ,0.000             ,0.000                 
17:14:21.052559     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.842        ,0.000             ,0.000                 
17:14:21.052580     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.842        ,0.000             ,0.000                 
17:14:21.178097     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.840        ,0.000             ,0.000                 
17:14:21.178122     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.840        ,0.000             ,0.000                 
17:14:21.303753     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.839        ,0.000             ,0.000                 
17:14:21.303787     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,1.000         ,0.003               ,-130.839        ,0.000             ,0.000                 
17:14:21.429324     ,0.000       ,0.000       ,-0.020      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.838        ,0.000             ,0.000                 
17:14:21.429357     ,0.000       ,0.000       ,-0.020      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.838        ,0.000             ,0.000                 
17:14:21.554792     ,0.000       ,0.000       ,-0.020      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.838        ,0.000             ,0.000                 
17:14:21.554815     ,0.000       ,0.000       ,-0.020      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.838        ,0.000             ,0.000                 
17:14:21.680332     ,0.000       ,0.000       ,-0.010      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.838        ,0.000             ,0.000                 
17:14:21.680380     ,0.000       ,0.000       ,-0.010      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.838        ,0.000             ,0.000                 
17:14:21.805843     ,0.000       ,0.000       ,-0.010      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.838        ,0.000             ,0.000                 
17:14:21.805910     ,0.000       ,0.000       ,-0.010      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.838        ,0.000             ,0.000                 
17:14:21.931311     ,0.000       ,0.000       ,-0.020      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:21.931338     ,0.000       ,0.000       ,-0.020      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.056975     ,0.000       ,0.000       ,-0.010      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.056999     ,0.000       ,0.000       ,-0.010      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.182919     ,0.000       ,0.000       ,-0.010      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.182944     ,0.000       ,0.000       ,-0.010      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.308406     ,0.000       ,0.000       ,-0.010      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.308434     ,0.000       ,0.000       ,-0.010      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.434141     ,0.000       ,0.000       ,-0.020      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.434167     ,0.000       ,0.000       ,-0.020      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.559980     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.560013     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.685550     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.685581     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.811370     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.811400     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.837        ,0.000             ,0.000                 
17:14:22.936967     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.836        ,0.000             ,0.000                 
17:14:22.937001     ,0.000       ,0.000       ,-0.030      ,0.002         ,23            ,2.021           ,0.000         ,0.000               ,-130.836        ,0.000             ,0.000                 
17:14:23.062919     ,0.000       ,0.000       ,-0.030      ,0.002         ,22            ,1.934           ,0.000         ,0.000               ,-130.836        ,0.000             ,0.000                 
17:14:23.062946     ,0.000       ,0.000       ,-0.030      ,0.002         ,22            ,1.934           ,0.000         ,0.000               ,-130.836        ,0.000             ,0.000                 
17:14:23.188763     ,0.000       ,0.000       ,-0.050      ,0.002         ,22            ,1.934           ,0.000         ,0.000               ,-130.836        ,0.000             ,0.000                 
17:14:23.188789     ,0.000       ,0.000       ,-0.050      ,0.002         ,22            ,1.934           ,0.000         ,0.000               ,-130.836        ,0.000             ,0.000                 
17:14:23.314181     ,0.000       ,0.000       ,-0.050      ,0.002         ,22            ,1.934           ,-2.000        ,-0.007              ,-130.842        ,0.000             ,0.000                 
17:14:23.314227     ,0.000       ,0.000       ,-0.050      ,0.002         ,22            ,1.934           ,-2.000        ,-0.007              ,-130.842        ,0.000             ,0.000                 
17:14:23.439619     ,0.000       ,0.000       ,-0.010      ,0.001         ,15            ,1.318           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:23.439649     ,0.000       ,0.000       ,-0.010      ,0.001         ,15            ,1.318           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:23.565438     ,0.000       ,0.000       ,-0.020      ,0.001         ,15            ,1.318           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:23.565467     ,0.000       ,0.000       ,-0.020      ,0.001         ,15            ,1.318           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:23.691421     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:23.691449     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:23.817330     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:23.817361     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:23.943418     ,0.000       ,0.000       ,0.000       ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:23.943454     ,0.000       ,0.000       ,0.000       ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.069017     ,0.000       ,0.000       ,0.000       ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.069047     ,0.000       ,0.000       ,0.000       ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.194601     ,0.000       ,0.000       ,0.000       ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.194630     ,0.000       ,0.000       ,0.000       ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.320348     ,0.000       ,0.000       ,0.010       ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.320424     ,0.000       ,0.000       ,0.010       ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.445866     ,0.000       ,0.000       ,0.010       ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.445908     ,0.000       ,0.000       ,0.010       ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.571209     ,0.000       ,0.000       ,0.010       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.571233     ,0.000       ,0.000       ,0.010       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.697074     ,0.000       ,0.000       ,0.010       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.697099     ,0.000       ,0.000       ,0.010       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.822869     ,0.000       ,0.000       ,0.010       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.822888     ,0.000       ,0.000       ,0.010       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.948292     ,0.000       ,0.000       ,0.000       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:24.948321     ,0.000       ,0.000       ,0.000       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:25.073888     ,0.000       ,0.000       ,0.000       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:25.073926     ,0.000       ,0.000       ,0.000       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:25.199496     ,0.000       ,0.000       ,0.010       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:25.199528     ,0.000       ,0.000       ,0.010       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.842        ,0.000             ,0.000                 
17:14:25.325061     ,0.000       ,0.000       ,0.000       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:25.325084     ,0.000       ,0.000       ,0.000       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:25.450646     ,0.000       ,0.000       ,0.000       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:25.450672     ,0.000       ,0.000       ,0.000       ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:25.576399     ,0.000       ,0.000       ,-0.010      ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:25.576468     ,0.000       ,0.000       ,-0.010      ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:25.701682     ,0.000       ,0.000       ,-0.010      ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:25.701714     ,0.000       ,0.000       ,-0.010      ,0.001         ,17            ,1.494           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:25.828066     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:25.828087     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:25.953451     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:25.953475     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:26.078869     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:26.078890     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:26.204397     ,0.000       ,0.000       ,-0.020      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:26.204425     ,0.000       ,0.000       ,-0.020      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:26.329953     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:26.329985     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:26.455418     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:26.455450     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
17:14:26.637562     ,0.000       ,0.000       ,-0.010      ,0.001         ,16            ,1.406           ,0.000         ,0.000               ,-130.843        ,0.000             ,0.000                 
