Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
17:41:38.106243     ,0.000       ,0.000       ,-0.250      ,0.019         ,3866          ,339.785         ,61.000        ,0.213               ,-133.331        ,-0.080            ,0.019                 
17:41:38.286747     ,0.000       ,0.000       ,-0.300      ,-0.003        ,3588          ,315.352         ,101.000       ,0.353               ,-133.027        ,-0.112            ,-0.021                
17:41:38.467166     ,0.000       ,0.000       ,-0.310      ,-0.049        ,2989          ,262.705         ,126.000       ,0.440               ,-132.639        ,-0.139            ,-0.064                
17:41:38.647607     ,0.000       ,0.000       ,-0.320      ,-0.089        ,2462          ,216.387         ,144.000       ,0.503               ,-132.198        ,-0.167            ,-0.105                
17:41:38.828029     ,0.000       ,0.000       ,-0.230      ,-0.129        ,1938          ,170.332         ,147.000       ,0.513               ,-131.757        ,-0.192            ,-0.138                
17:41:39.015568     ,0.000       ,0.000       ,-0.120      ,-0.163        ,1492          ,131.133         ,147.000       ,0.513               ,-131.290        ,-0.209            ,-0.164                
17:41:39.196102     ,0.000       ,0.000       ,0.120       ,-0.185        ,1215          ,106.787         ,137.000       ,0.478               ,-130.883        ,-0.206            ,-0.183                
17:41:39.376616     ,0.000       ,0.000       ,0.210       ,-0.184        ,1227          ,107.842         ,99.000        ,0.346               ,-130.611        ,-0.175            ,-0.190                
17:41:39.557078     ,0.000       ,0.000       ,0.300       ,-0.165        ,1477          ,129.814         ,39.000        ,0.136               ,-130.517        ,-0.098            ,-0.176                
17:41:39.737445     ,0.000       ,0.000       ,0.360       ,-0.133        ,1884          ,165.586         ,-18.000       ,-0.063              ,-130.592        ,-0.005            ,-0.138                
17:41:39.917785     ,0.000       ,0.000       ,0.330       ,-0.089        ,2458          ,216.035         ,-80.000       ,-0.279              ,-130.848        ,0.080             ,-0.081                
17:41:40.098226     ,0.000       ,0.000       ,0.280       ,-0.044        ,3054          ,268.418         ,-142.000      ,-0.496              ,-131.286        ,0.146             ,-0.010                
17:41:40.278678     ,0.000       ,0.000       ,0.220       ,-0.002        ,3596          ,316.055         ,-169.000      ,-0.590              ,-131.805        ,0.197             ,0.064                 
17:41:40.459131     ,0.000       ,0.000       ,0.120       ,0.039         ,4135          ,3.428           ,-188.000      ,-0.656              ,-132.377        ,0.189             ,0.121                 
17:41:40.639562     ,0.000       ,0.000       ,0.100       ,0.075         ,4594          ,43.770          ,-183.000      ,-0.639              ,-132.927        ,0.253             ,0.173                 
17:41:40.820075     ,0.000       ,0.000       ,0.020       ,0.091         ,4807          ,62.490          ,-150.000      ,-0.524              ,-133.353        ,0.222             ,0.201                 
17:41:41.000503     ,0.000       ,0.000       ,-0.170      ,0.093         ,4835          ,64.951          ,-97.000       ,-0.339              ,-133.621        ,0.176             ,0.207                 
17:41:41.180972     ,0.000       ,0.000       ,-0.240      ,0.077         ,4626          ,46.582          ,-49.000       ,-0.171              ,-133.757        ,0.101             ,0.188                 
17:41:41.361416     ,0.000       ,0.000       ,-0.350      ,0.050         ,4270          ,15.293          ,16.000        ,0.056               ,-133.675        ,0.014             ,0.153                 
17:41:41.541814     ,0.000       ,0.000       ,-0.360      ,0.018         ,3854          ,338.730         ,75.000        ,0.262               ,-133.428        ,-0.058            ,0.091                 
17:41:41.722245     ,0.000       ,0.000       ,-0.250      ,-0.023        ,3320          ,291.797         ,113.000       ,0.394               ,-133.078        ,-0.130            ,0.021                 
17:41:41.902635     ,0.000       ,0.000       ,-0.130      ,-0.072        ,2688          ,236.250         ,156.000       ,0.545               ,-132.601        ,-0.131            ,-0.041                
17:41:42.083020     ,0.000       ,0.000       ,-0.130      ,-0.106        ,2244          ,197.227         ,172.000       ,0.600               ,-132.074        ,-0.227            ,-0.106                
17:41:42.263374     ,0.000       ,0.000       ,-0.130      ,-0.132        ,1895          ,166.553         ,160.000       ,0.559               ,-131.599        ,-0.214            ,-0.152                
17:41:42.443800     ,0.000       ,0.000       ,-0.050      ,-0.149        ,1675          ,147.217         ,130.000       ,0.454               ,-131.236        ,-0.188            ,-0.178                
17:41:42.624237     ,0.000       ,0.000       ,0.250       ,-0.145        ,1727          ,151.787         ,103.000       ,0.360               ,-130.939        ,-0.151            ,-0.182                
17:41:42.804634     ,0.000       ,0.000       ,0.340       ,-0.121        ,2050          ,180.176         ,22.000        ,0.077               ,-130.908        ,-0.084            ,-0.173                
17:41:42.985112     ,0.000       ,0.000       ,0.360       ,-0.084        ,2531          ,222.451         ,-41.000       ,-0.143              ,-131.057        ,0.011             ,-0.125                
17:41:43.172817     ,0.000       ,0.000       ,0.230       ,-0.042        ,3068          ,269.648         ,-96.000       ,-0.335              ,-131.374        ,0.100             ,-0.062                
17:41:43.353178     ,0.000       ,0.000       ,0.210       ,-0.001        ,3605          ,316.846         ,-133.000      ,-0.464              ,-131.777        ,0.163             ,0.008                 
17:41:43.473370     ,0.000       ,0.000       ,0.220       ,0.038         ,4120          ,2.109           ,-144.000      ,-0.503              ,-132.072        ,0.163             ,0.008                 
17:41:43.657011     ,0.000       ,0.000       ,0.180       ,0.064         ,4451          ,31.201          ,-171.000      ,-0.597              ,-132.585        ,0.156             ,0.069                 
