Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
17:29:06.745756     ,0.000       ,0.000       ,-0.060      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.474        ,0.000             ,0.000                 
17:29:06.765547     ,0.000       ,0.000       ,-0.060      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.471        ,0.000             ,0.000                 
17:29:06.927798     ,0.000       ,0.000       ,-0.060      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.471        ,0.000             ,0.000                 
17:29:06.947815     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.470        ,0.000             ,0.000                 
17:29:07.050627     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.470        ,0.000             ,0.000                 
17:29:07.070639     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.467        ,0.000             ,0.000                 
17:29:07.232794     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.467        ,0.000             ,0.000                 
17:29:07.252819     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.466        ,0.000             ,0.000                 
17:29:07.356117     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.466        ,0.000             ,0.000                 
17:29:07.376137     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.464        ,0.000             ,0.000                 
17:29:07.481699     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.464        ,0.000             ,0.000                 
17:29:07.501724     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.462        ,0.000             ,0.000                 
17:29:07.607417     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.462        ,0.000             ,0.000                 
17:29:07.627433     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.460        ,0.000             ,0.000                 
17:29:07.733043     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.460        ,0.000             ,0.000                 
17:29:07.753062     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.458        ,0.000             ,0.000                 
17:29:07.858437     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.458        ,0.000             ,0.000                 
17:29:07.878452     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.456        ,0.000             ,0.000                 
17:29:07.984186     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.456        ,0.000             ,0.000                 
17:29:08.004205     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.454        ,0.000             ,0.000                 
17:29:08.109902     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.454        ,0.000             ,0.000                 
17:29:08.129917     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.452        ,0.000             ,0.000                 
17:29:08.235758     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.452        ,0.000             ,0.000                 
17:29:08.255783     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.450        ,0.000             ,0.000                 
17:29:08.361555     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,1.000         ,0.003               ,-131.450        ,0.000             ,0.000                 
17:29:08.381582     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.450        ,0.000             ,0.000                 
17:29:08.488350     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.450        ,0.000             ,0.000                 
17:29:08.508386     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.449        ,0.000             ,0.000                 
17:29:08.614246     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.449        ,0.000             ,0.000                 
17:29:08.634273     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.449        ,0.000             ,0.000                 
17:29:08.796018     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.449        ,0.000             ,0.000                 
17:29:08.816038     ,0.000       ,0.000       ,-0.060      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.449        ,0.000             ,0.000                 
17:29:08.919621     ,0.000       ,0.000       ,-0.060      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.449        ,0.000             ,0.000                 
17:29:08.939694     ,0.000       ,0.000       ,-0.060      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.449        ,0.000             ,0.000                 
17:29:09.102144     ,0.000       ,0.000       ,-0.060      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.449        ,0.000             ,0.000                 
17:29:09.122175     ,0.000       ,0.000       ,-0.060      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:09.225308     ,0.000       ,0.000       ,-0.060      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:09.245320     ,0.000       ,0.000       ,-0.060      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:09.351205     ,0.000       ,0.000       ,-0.060      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:09.371226     ,0.000       ,0.000       ,-0.060      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:09.476600     ,0.000       ,0.000       ,-0.060      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:09.496617     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:09.658655     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:09.678669     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:09.781556     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:09.801583     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:09.963693     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:09.983717     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:10.086993     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:10.107015     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:10.212794     ,0.000       ,0.000       ,-0.040      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:10.232592     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:10.338719     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:10.358759     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:10.464071     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
17:29:10.484086     ,0.000       ,0.000       ,-0.030      ,0.001         ,2224          ,195.469         ,0.000         ,0.000               ,-131.448        ,0.000             ,0.000                 
