Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
19:08:01.380862     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.398598     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.416681     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.434446     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.461062     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.478839     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.496569     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.514463     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.540887     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.558663     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.576571     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.594824     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.621496     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.639188     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.656928     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.674690     ,0.000       ,0.000       ,0.010       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.701363     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.719062     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.736831     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.754603     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.781241     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.798976     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.816755     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.834847     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.861539     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.879186     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.897118     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.914828     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.941452     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.959191     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.976908     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:01.995189     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:02.021872     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:02.039584     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:02.057375     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:02.075091     ,0.000       ,0.000       ,0.020       ,0.000         ,2147478488    ,266.484         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:02.101707     ,0.000       ,0.000       ,0.050       ,0.000         ,2147478489    ,266.572         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:02.119448     ,0.000       ,0.000       ,0.050       ,0.000         ,2147478490    ,266.660         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:02.137211     ,0.000       ,0.000       ,0.050       ,0.000         ,2147478491    ,266.748         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:02.154994     ,0.000       ,0.000       ,0.050       ,0.000         ,2147478491    ,266.748         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:02.181732     ,0.000       ,0.000       ,0.050       ,0.000         ,2147478491    ,266.748         ,0.000         ,0.000               ,-141.856        ,0.000             ,0.000                 
19:08:02.199503     ,0.000       ,0.000       ,0.050       ,0.000         ,2147478491    ,266.748         ,0.000         ,0.000               ,-141.856        ,0.001             ,0.000                 
19:08:02.217425     ,0.000       ,0.000       ,0.050       ,0.000         ,2147478489    ,266.572         ,0.000         ,0.000               ,-141.856        ,0.001             ,0.000                 
19:08:02.235372     ,0.000       ,0.000       ,0.050       ,-0.000        ,2147478487    ,266.396         ,0.000         ,0.000               ,-141.856        ,0.001             ,0.000                 
19:08:02.261946     ,0.000       ,0.000       ,0.050       ,-0.001        ,2147478481    ,265.869         ,0.000         ,0.000               ,-141.856        ,0.001             ,0.000                 
19:08:02.279748     ,0.000       ,0.000       ,0.050       ,-0.001        ,2147478475    ,265.342         ,0.000         ,0.000               ,-141.856        ,0.001             ,0.000                 
19:08:02.297525     ,0.000       ,0.000       ,-0.240      ,-0.002        ,2147478467    ,264.639         ,0.000         ,0.000               ,-141.856        ,0.001             ,0.000                 
19:08:02.315345     ,0.000       ,0.000       ,-0.240      ,-0.002        ,2147478457    ,263.760         ,0.000         ,0.000               ,-141.856        ,0.001             ,0.000                 
19:08:02.341851     ,0.000       ,0.000       ,-0.240      ,-0.004        ,2147478437    ,262.002         ,0.000         ,0.000               ,-141.856        ,0.001             ,0.000                 
19:08:02.359567     ,0.000       ,0.000       ,-0.240      ,-0.005        ,2147478420    ,260.508         ,0.000         ,0.000               ,-141.856        ,0.001             ,0.000                 
19:08:02.377328     ,0.000       ,0.000       ,-0.240      ,-0.007        ,2147478399    ,258.662         ,0.000         ,0.000               ,-141.856        ,0.001             ,0.000                 
19:08:02.395241     ,0.000       ,0.000       ,-0.570      ,-0.009        ,2147478377    ,256.729         ,0.000         ,0.000               ,-141.856        ,-0.008            ,-0.001                
19:08:02.421790     ,0.000       ,0.000       ,-0.570      ,-0.012        ,2147478336    ,253.125         ,0.000         ,0.000               ,-141.856        ,-0.008            ,-0.001                
19:08:02.439492     ,0.000       ,0.000       ,-0.570      ,-0.014        ,2147478305    ,250.400         ,0.000         ,0.000               ,-141.855        ,-0.008            ,-0.001                
19:08:02.457189     ,0.000       ,0.000       ,-0.570      ,-0.017        ,2147478272    ,247.500         ,0.000         ,0.000               ,-141.855        ,-0.008            ,-0.001                
19:08:02.475107     ,0.000       ,0.000       ,-0.570      ,-0.019        ,2147478234    ,244.160         ,1.000         ,0.003               ,-141.853        ,-0.038            ,-0.009                
19:08:02.501749     ,0.000       ,0.000       ,-0.640      ,-0.024        ,2147478172    ,238.711         ,2.000         ,0.007               ,-141.849        ,-0.038            ,-0.009                
19:08:02.519531     ,0.000       ,0.000       ,-0.640      ,-0.028        ,2147478126    ,234.668         ,6.000         ,0.021               ,-141.840        ,-0.038            ,-0.009                
19:08:02.537259     ,0.000       ,0.000       ,-0.640      ,-0.032        ,2147478077    ,230.361         ,11.000        ,0.038               ,-141.828        ,-0.038            ,-0.009                
19:08:02.555235     ,0.000       ,0.000       ,-0.640      ,-0.035        ,2147478028    ,226.055         ,13.000        ,0.045               ,-141.817        ,-0.038            ,-0.009                
19:08:02.581619     ,0.000       ,0.000       ,-0.640      ,-0.042        ,2147477945    ,218.760         ,18.000        ,0.063               ,-141.807        ,-0.038            ,-0.009                
19:08:02.599432     ,0.000       ,0.000       ,-0.630      ,-0.046        ,2147477886    ,213.574         ,20.000        ,0.070               ,-141.796        ,-0.089            ,-0.027                
19:08:02.617150     ,0.000       ,0.000       ,-0.630      ,-0.051        ,2147477827    ,208.389         ,23.000        ,0.080               ,-141.784        ,-0.089            ,-0.027                
19:08:02.635033     ,0.000       ,0.000       ,-0.630      ,-0.056        ,2147477764    ,202.852         ,25.000        ,0.087               ,-141.764        ,-0.089            ,-0.027                
19:08:02.661468     ,0.000       ,0.000       ,-0.630      ,-0.063        ,2147477663    ,193.975         ,35.000        ,0.122               ,-141.740        ,-0.152            ,-0.057                
19:08:02.679230     ,0.000       ,0.000       ,-0.630      ,-0.068        ,2147477597    ,188.174         ,42.000        ,0.147               ,-141.714        ,-0.152            ,-0.057                
19:08:02.697156     ,0.000       ,0.000       ,-0.540      ,-0.074        ,2147477525    ,181.846         ,46.000        ,0.161               ,-141.697        ,-0.152            ,-0.057                
19:08:02.715071     ,0.000       ,0.000       ,-0.540      ,-0.080        ,2147477450    ,175.254         ,46.000        ,0.161               ,-141.682        ,-0.152            ,-0.057                
19:08:02.741577     ,0.000       ,0.000       ,-0.540      ,-0.088        ,2147477335    ,165.146         ,49.000        ,0.171               ,-141.656        ,-0.152            ,-0.057                
19:08:02.759287     ,0.000       ,0.000       ,-0.540      ,-0.094        ,2147477260    ,158.555         ,57.000        ,0.199               ,-141.620        ,-0.152            ,-0.057                
19:08:02.777019     ,0.000       ,0.000       ,-0.540      ,-0.100        ,2147477180    ,151.523         ,68.000        ,0.237               ,-141.580        ,-0.152            ,-0.057                
19:08:02.794947     ,0.000       ,0.000       ,-0.470      ,-0.107        ,2147477099    ,144.404         ,72.000        ,0.251               ,-141.543        ,-0.216            ,-0.101                
19:08:02.821619     ,0.000       ,0.000       ,-0.470      ,-0.116        ,2147476973    ,133.330         ,81.000        ,0.283               ,-141.511        ,-0.216            ,-0.101                
19:08:02.839580     ,0.000       ,0.000       ,-0.470      ,-0.123        ,2147476889    ,125.947         ,82.000        ,0.286               ,-141.483        ,-0.216            ,-0.101                
19:08:02.857211     ,0.000       ,0.000       ,-0.470      ,-0.129        ,2147476808    ,118.828         ,85.000        ,0.297               ,-141.448        ,-0.270            ,-0.153                
19:08:02.875153     ,0.000       ,0.000       ,-0.470      ,-0.135        ,2147476722    ,111.270         ,88.000        ,0.307               ,-141.405        ,-0.270            ,-0.153                
19:08:02.901815     ,0.000       ,0.000       ,-0.360      ,-0.145        ,2147476592    ,99.844          ,101.000       ,0.353               ,-141.353        ,-0.270            ,-0.153                
19:08:02.919621     ,0.000       ,0.000       ,-0.360      ,-0.152        ,2147476504    ,92.109          ,112.000       ,0.391               ,-141.296        ,-0.270            ,-0.153                
19:08:02.937252     ,0.000       ,0.000       ,-0.360      ,-0.159        ,2147476421    ,84.814          ,123.000       ,0.429               ,-141.240        ,-0.270            ,-0.153                
19:08:02.955195     ,0.000       ,0.000       ,-0.360      ,-0.165        ,2147476333    ,77.080          ,126.000       ,0.440               ,-141.189        ,-0.270            ,-0.153                
19:08:02.981653     ,0.000       ,0.000       ,-0.360      ,-0.175        ,2147476201    ,65.479          ,133.000       ,0.464               ,-141.140        ,-0.315            ,-0.209                
19:08:02.999429     ,0.000       ,0.000       ,-0.280      ,-0.182        ,2147476113    ,57.744          ,136.000       ,0.475               ,-141.089        ,-0.315            ,-0.209                
19:08:03.017173     ,0.000       ,0.000       ,-0.280      ,-0.188        ,2147476031    ,50.537          ,140.000       ,0.489               ,-141.035        ,-0.315            ,-0.209                
19:08:03.043824     ,0.000       ,0.000       ,-0.280      ,-0.198        ,2147475901    ,39.111          ,145.000       ,0.506               ,-140.950        ,-0.315            ,-0.209                
19:08:03.061576     ,0.000       ,0.000       ,-0.280      ,-0.205        ,2147475816    ,31.641          ,149.000       ,0.520               ,-140.922        ,-0.344            ,-0.260                
19:08:03.079623     ,0.000       ,0.000       ,-0.280      ,-0.211        ,2147475731    ,24.170          ,152.000       ,0.531               ,-140.867        ,-0.344            ,-0.260                
19:08:03.097397     ,0.000       ,0.000       ,-0.170      ,-0.218        ,2147475647    ,16.787          ,155.000       ,0.541               ,-140.812        ,-0.344            ,-0.260                
19:08:03.123987     ,0.000       ,0.000       ,-0.170      ,-0.227        ,2147475528    ,6.328           ,157.000       ,0.548               ,-140.732        ,-0.344            ,-0.260                
19:08:03.141750     ,0.000       ,0.000       ,-0.170      ,-0.233        ,2147475447    ,359.209         ,157.000       ,0.548               ,-140.706        ,-0.344            ,-0.260                
19:08:03.159497     ,0.000       ,0.000       ,-0.170      ,-0.239        ,2147475367    ,352.178         ,156.000       ,0.545               ,-140.655        ,-0.344            ,-0.260                
19:08:03.177366     ,0.000       ,0.000       ,-0.170      ,-0.245        ,2147475292    ,345.586         ,156.000       ,0.545               ,-140.603        ,-0.356            ,-0.300                
19:08:03.203897     ,0.000       ,0.000       ,-0.170      ,-0.254        ,2147475177    ,335.479         ,157.000       ,0.548               ,-140.520        ,-0.356            ,-0.300                
19:08:03.221611     ,0.000       ,0.000       ,-0.170      ,-0.260        ,2147475102    ,328.887         ,158.000       ,0.552               ,-140.494        ,-0.356            ,-0.300                
19:08:03.239345     ,0.000       ,0.000       ,-0.170      ,-0.265        ,2147475030    ,322.559         ,157.000       ,0.548               ,-140.445        ,-0.356            ,-0.300                
19:08:03.265996     ,0.000       ,0.000       ,-0.170      ,-0.273        ,2147474929    ,313.682         ,153.000       ,0.534               ,-140.376        ,-0.352            ,-0.328                
19:08:03.283734     ,0.000       ,0.000       ,-0.170      ,-0.278        ,2147474862    ,307.793         ,152.000       ,0.531               ,-140.327        ,-0.352            ,-0.328                
19:08:03.301537     ,0.000       ,0.000       ,0.080       ,-0.283        ,2147474797    ,302.080         ,150.000       ,0.524               ,-140.304        ,-0.352            ,-0.328                
19:08:03.319214     ,0.000       ,0.000       ,0.080       ,-0.288        ,2147474739    ,296.982         ,147.000       ,0.513               ,-140.261        ,-0.352            ,-0.328                
19:08:03.345961     ,0.000       ,0.000       ,0.080       ,-0.294        ,2147474654    ,289.512         ,144.000       ,0.503               ,-140.198        ,-0.352            ,-0.328                
19:08:03.363608     ,0.000       ,0.000       ,0.080       ,-0.298        ,2147474601    ,284.854         ,141.000       ,0.492               ,-140.157        ,-0.352            ,-0.328                
19:08:03.381631     ,0.000       ,0.000       ,0.080       ,-0.302        ,2147474553    ,280.635         ,138.000       ,0.482               ,-140.135        ,-0.333            ,-0.340                
19:08:03.399446     ,0.000       ,0.000       ,0.300       ,-0.305        ,2147474508    ,276.680         ,136.000       ,0.475               ,-140.091        ,-0.333            ,-0.340                
19:08:03.426097     ,0.000       ,0.000       ,0.300       ,-0.310        ,2147474452    ,271.758         ,133.000       ,0.464               ,-140.033        ,-0.333            ,-0.340                
19:08:03.444007     ,0.000       ,0.000       ,0.300       ,-0.312        ,2147474418    ,268.770         ,130.000       ,0.454               ,-140.002        ,-0.292            ,-0.336                
19:08:03.461741     ,0.000       ,0.000       ,0.300       ,-0.314        ,2147474390    ,266.309         ,123.000       ,0.429               ,-139.988        ,-0.292            ,-0.336                
19:08:03.479483     ,0.000       ,0.000       ,0.300       ,-0.316        ,2147474366    ,264.199         ,117.000       ,0.408               ,-139.960        ,-0.292            ,-0.336                
19:08:03.497596     ,0.000       ,0.000       ,0.480       ,-0.318        ,2147474348    ,262.617         ,104.000       ,0.363               ,-139.954        ,-0.292            ,-0.336                
19:08:03.524012     ,0.000       ,0.000       ,0.480       ,-0.319        ,2147474331    ,261.123         ,87.000        ,0.304               ,-139.945        ,-0.292            ,-0.336                
19:08:03.541776     ,0.000       ,0.000       ,0.480       ,-0.319        ,2147474327    ,260.771         ,77.000        ,0.269               ,-139.936        ,-0.292            ,-0.336                
19:08:03.559538     ,0.000       ,0.000       ,0.480       ,-0.319        ,2147474326    ,260.684         ,73.000        ,0.255               ,-139.913        ,-0.292            ,-0.336                
19:08:03.586164     ,0.000       ,0.000       ,0.480       ,-0.318        ,2147474337    ,261.650         ,74.000        ,0.258               ,-139.874        ,-0.227            ,-0.312                
19:08:03.604279     ,0.000       ,0.000       ,0.600       ,-0.317        ,2147474351    ,262.881         ,74.000        ,0.258               ,-139.864        ,-0.227            ,-0.312                
19:08:03.621660     ,0.000       ,0.000       ,0.600       ,-0.316        ,2147474370    ,264.551         ,64.000        ,0.223               ,-139.866        ,-0.227            ,-0.312                
19:08:03.639442     ,0.000       ,0.000       ,0.600       ,-0.314        ,2147474392    ,266.484         ,53.000        ,0.185               ,-139.866        ,-0.135            ,-0.268                
19:08:03.666029     ,0.000       ,0.000       ,0.600       ,-0.311        ,2147474432    ,270.000         ,43.000        ,0.150               ,-139.867        ,-0.135            ,-0.268                
19:08:03.683782     ,0.000       ,0.000       ,0.600       ,-0.309        ,2147474464    ,272.812         ,34.000        ,0.119               ,-139.875        ,-0.135            ,-0.268                
19:08:03.701560     ,0.000       ,0.000       ,0.760       ,-0.306        ,2147474500    ,275.977         ,24.000        ,0.084               ,-139.880        ,-0.135            ,-0.268                
19:08:03.719441     ,0.000       ,0.000       ,0.760       ,-0.303        ,2147474539    ,279.404         ,14.000        ,0.049               ,-139.891        ,-0.135            ,-0.268                
19:08:03.745919     ,0.000       ,0.000       ,0.760       ,-0.298        ,2147474601    ,284.854         ,2.000         ,0.007               ,-139.908        ,-0.135            ,-0.268                
19:08:03.763657     ,0.000       ,0.000       ,0.760       ,-0.295        ,2147474646    ,288.809         ,-2.000        ,-0.007              ,-139.923        ,-0.029            ,-0.203                
19:08:03.781601     ,0.000       ,0.000       ,0.760       ,-0.291        ,2147474695    ,293.115         ,-10.000       ,-0.035              ,-139.930        ,-0.029            ,-0.203                
19:08:03.799509     ,0.000       ,0.000       ,0.680       ,-0.287        ,2147474746    ,297.598         ,-16.000       ,-0.056              ,-139.943        ,-0.029            ,-0.203                
19:08:03.826303     ,0.000       ,0.000       ,0.680       ,-0.281        ,2147474824    ,304.453         ,-23.000       ,-0.080              ,-139.968        ,-0.029            ,-0.203                
19:08:03.844079     ,0.000       ,0.000       ,0.680       ,-0.277        ,2147474881    ,309.463         ,-27.000       ,-0.094              ,-139.997        ,0.067             ,-0.123                
19:08:03.861873     ,0.000       ,0.000       ,0.680       ,-0.272        ,2147474941    ,314.736         ,-38.000       ,-0.133              ,-140.012        ,0.067             ,-0.123                
19:08:03.879786     ,0.000       ,0.000       ,0.680       ,-0.267        ,2147475002    ,320.098         ,-47.000       ,-0.164              ,-140.040        ,0.067             ,-0.123                
19:08:03.906663     ,0.000       ,0.000       ,0.630       ,-0.260        ,2147475100    ,328.711         ,-57.000       ,-0.199              ,-140.086        ,0.067             ,-0.123                
19:08:03.924664     ,0.000       ,0.000       ,0.630       ,-0.255        ,2147475167    ,334.600         ,-62.000       ,-0.216              ,-140.128        ,0.067             ,-0.123                
19:08:03.942715     ,0.000       ,0.000       ,0.630       ,-0.249        ,2147475237    ,340.752         ,-73.000       ,-0.255              ,-140.174        ,0.067             ,-0.123                
19:08:03.960413     ,0.000       ,0.000       ,0.630       ,-0.244        ,2147475309    ,347.080         ,-85.000       ,-0.297              ,-140.198        ,0.147             ,-0.035                
