Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
19:13:40.348961     ,0.000       ,0.000       ,0.020       ,0.000         ,2147475474    ,1.582           ,0.000         ,0.000               ,-140.640        ,0.000             ,0.000                 
19:13:40.366828     ,0.000       ,0.000       ,0.020       ,0.000         ,2147475474    ,1.582           ,0.000         ,0.000               ,-140.640        ,0.000             ,0.000                 
19:13:40.384778     ,0.000       ,0.000       ,0.020       ,0.000         ,2147475474    ,1.582           ,0.000         ,0.000               ,-140.640        ,0.000             ,0.000                 
19:13:40.411366     ,0.000       ,0.000       ,0.020       ,0.000         ,2147475474    ,1.582           ,0.000         ,0.000               ,-140.640        ,0.000             ,0.000                 
19:13:40.429269     ,0.000       ,0.000       ,0.020       ,0.000         ,2147475474    ,1.582           ,0.000         ,0.000               ,-140.640        ,0.000             ,0.000                 
19:13:40.447082     ,0.000       ,0.000       ,0.020       ,0.000         ,2147475474    ,1.582           ,0.000         ,0.000               ,-140.640        ,0.000             ,0.000                 
19:13:40.465079     ,0.000       ,0.000       ,0.020       ,0.000         ,2147475474    ,1.582           ,0.000         ,0.000               ,-140.640        ,0.000             ,0.000                 
19:13:40.491527     ,0.000       ,0.000       ,0.020       ,0.000         ,2147475474    ,1.582           ,0.000         ,0.000               ,-140.640        ,0.000             ,0.000                 
19:13:40.509494     ,0.000       ,0.000       ,0.020       ,0.000         ,2147475474    ,1.582           ,0.000         ,0.000               ,-140.640        ,0.000             ,0.000                 
19:13:40.527196     ,0.000       ,0.000       ,0.020       ,0.000         ,2147475474    ,1.582           ,0.000         ,0.000               ,-140.640        ,0.000             ,0.000                 
19:13:40.545096     ,0.000       ,0.000       ,0.020       ,0.000         ,2147475474    ,1.582           ,0.000         ,0.000               ,-140.640        ,0.000             ,0.000                 
19:13:40.571827     ,0.000       ,0.000       ,0.020       ,0.000         ,2147475474    ,1.582           ,0.000         ,0.000               ,-140.640        ,0.000             ,0.000                 
