Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
08:31:43.104385     ,0.000       ,0.000       ,-0.010      ,-0.498        ,2147477158    ,149.590         ,0.000         ,0.000               ,-142.475        ,0.000             ,0.000                 
08:31:43.122129     ,0.000       ,0.000       ,-0.010      ,-0.498        ,2147477158    ,149.590         ,0.000         ,0.000               ,-142.475        ,0.000             ,0.000                 
08:31:43.139899     ,0.000       ,0.000       ,-0.010      ,-0.498        ,2147477158    ,149.590         ,0.000         ,0.000               ,-142.475        ,0.000             ,0.000                 
08:31:43.157672     ,0.000       ,0.000       ,-0.010      ,-0.498        ,2147477158    ,149.590         ,0.000         ,0.000               ,-142.475        ,0.000             ,0.000                 
08:31:43.184291     ,0.000       ,0.000       ,-0.010      ,-0.498        ,2147477158    ,149.590         ,0.000         ,0.000               ,-142.475        ,0.000             ,0.000                 
08:31:43.202014     ,0.000       ,0.000       ,-0.010      ,-0.498        ,2147477158    ,149.590         ,0.000         ,0.000               ,-142.475        ,0.000             ,0.000                 
08:31:43.219766     ,0.000       ,0.000       ,-0.010      ,-0.498        ,2147477158    ,149.590         ,0.000         ,0.000               ,-142.475        ,0.000             ,0.000                 
08:31:43.237555     ,0.000       ,0.000       ,-0.010      ,-0.498        ,2147477158    ,149.590         ,0.000         ,0.000               ,-142.475        ,0.000             ,0.000                 
08:31:43.264180     ,0.000       ,0.000       ,-0.010      ,-0.498        ,2147477158    ,149.590         ,0.000         ,0.000               ,-142.475        ,0.000             ,0.000                 
08:31:43.281937     ,0.000       ,0.000       ,-0.010      ,-0.498        ,2147477158    ,149.590         ,0.000         ,0.000               ,-142.475        ,0.000             ,0.000                 
