Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
17:33:14.049391     ,0.000       ,0.000       ,-0.290      ,-0.117        ,699           ,61.436          ,19.000        ,0.066               ,-130.727        ,-0.018            ,-0.002                
17:33:14.069415     ,0.000       ,0.000       ,-0.280      ,-0.151        ,256           ,22.500          ,35.000        ,0.122               ,-130.553        ,-0.038            ,-0.011                
17:33:14.354744     ,0.000       ,0.000       ,-0.280      ,-0.151        ,256           ,22.500          ,35.000        ,0.122               ,-130.553        ,-0.038            ,-0.011                
17:33:14.374765     ,0.000       ,0.000       ,-0.260      ,-0.167        ,45            ,3.955           ,50.000        ,0.175               ,-130.385        ,-0.063            ,-0.024                
17:33:14.539955     ,0.000       ,0.000       ,-0.260      ,-0.167        ,45            ,3.955           ,50.000        ,0.175               ,-130.385        ,-0.063            ,-0.024                
17:33:14.559992     ,0.000       ,0.000       ,-0.260      ,-0.167        ,45            ,3.955           ,50.000        ,0.175               ,-130.385        ,-0.091            ,-0.043                
17:33:14.580022     ,0.000       ,0.000       ,0.100       ,-0.205        ,2147483204    ,320.977         ,67.000        ,0.234               ,-130.016        ,-0.091            ,-0.043                
17:33:14.868310     ,0.000       ,0.000       ,0.100       ,-0.205        ,2147483204    ,320.977         ,67.000        ,0.234               ,-130.016        ,-0.091            ,-0.043                
17:33:14.888335     ,0.000       ,0.000       ,0.240       ,-0.187        ,2147483429    ,340.752         ,74.000        ,0.258               ,-129.643        ,-0.097            ,-0.061                
17:33:15.173113     ,0.000       ,0.000       ,0.240       ,-0.187        ,2147483429    ,340.752         ,74.000        ,0.258               ,-129.643        ,-0.097            ,-0.061                
17:33:15.193136     ,0.000       ,0.000       ,0.280       ,-0.146        ,324           ,28.477          ,36.000        ,0.126               ,-129.471        ,-0.086            ,-0.075                
17:33:15.478222     ,0.000       ,0.000       ,0.280       ,-0.146        ,324           ,28.477          ,36.000        ,0.126               ,-129.471        ,-0.086            ,-0.075                
17:33:15.498258     ,0.000       ,0.000       ,0.280       ,-0.100        ,925           ,81.299          ,-15.000       ,-0.052              ,-129.538        ,-0.001            ,-0.067                
17:33:15.783383     ,0.000       ,0.000       ,0.280       ,-0.100        ,925           ,81.299          ,-15.000       ,-0.052              ,-129.538        ,-0.001            ,-0.067                
17:33:15.803404     ,0.000       ,0.000       ,0.250       ,-0.049        ,1590          ,139.746         ,-58.000       ,-0.202              ,-129.812        ,0.071             ,-0.041                
17:33:16.087991     ,0.000       ,0.000       ,0.250       ,-0.049        ,1590          ,139.746         ,-58.000       ,-0.202              ,-129.812        ,0.071             ,-0.041                
17:33:16.108028     ,0.000       ,0.000       ,0.180       ,0.005         ,2293          ,201.533         ,-100.000      ,-0.349              ,-130.303        ,0.112             ,-0.000                
17:33:16.392703     ,0.000       ,0.000       ,0.180       ,0.005         ,2293          ,201.533         ,-100.000      ,-0.349              ,-130.303        ,0.112             ,-0.000                
17:33:16.412726     ,0.000       ,0.000       ,0.170       ,0.054         ,2928          ,257.344         ,-141.000      ,-0.492              ,-130.979        ,0.142             ,0.048                 
17:33:16.697537     ,0.000       ,0.000       ,0.170       ,0.054         ,2928          ,257.344         ,-141.000      ,-0.492              ,-130.979        ,0.142             ,0.048                 
17:33:16.717563     ,0.000       ,0.000       ,0.160       ,0.084         ,3324          ,292.148         ,-136.000      ,-0.475              ,-131.689        ,0.158             ,0.097                 
17:33:17.002529     ,0.000       ,0.000       ,0.160       ,0.084         ,3324          ,292.148         ,-136.000      ,-0.475              ,-131.689        ,0.158             ,0.097                 
17:33:17.022561     ,0.000       ,0.000       ,0.120       ,0.112         ,3678          ,323.262         ,-103.000      ,-0.360              ,-132.192        ,0.156             ,0.128                 
17:33:17.307211     ,0.000       ,0.000       ,0.120       ,0.112         ,3678          ,323.262         ,-103.000      ,-0.360              ,-132.192        ,0.156             ,0.128                 
17:33:17.327239     ,0.000       ,0.000       ,-0.110      ,0.106         ,3607          ,317.021         ,-78.000       ,-0.272              ,-132.597        ,0.111             ,0.136                 
17:33:17.612427     ,0.000       ,0.000       ,-0.110      ,0.106         ,3607          ,317.021         ,-78.000       ,-0.272              ,-132.597        ,0.111             ,0.136                 
17:33:17.632453     ,0.000       ,0.000       ,-0.170      ,0.069         ,3128          ,274.922         ,-41.000       ,-0.143              ,-132.791        ,0.101             ,0.134                 
17:33:17.917349     ,0.000       ,0.000       ,-0.170      ,0.069         ,3128          ,274.922         ,-41.000       ,-0.143              ,-132.791        ,0.101             ,0.134                 
17:33:17.937370     ,0.000       ,0.000       ,-0.160      ,0.035         ,2681          ,235.635         ,20.000        ,0.070               ,-132.706        ,0.041             ,0.113                 
17:33:18.222680     ,0.000       ,0.000       ,-0.160      ,0.035         ,2681          ,235.635         ,20.000        ,0.070               ,-132.706        ,0.041             ,0.113                 
17:33:18.242699     ,0.000       ,0.000       ,-0.110      ,0.019         ,2465          ,216.650         ,55.000        ,0.192               ,-132.454        ,-0.054            ,0.071                 
17:33:18.527873     ,0.000       ,0.000       ,-0.110      ,0.019         ,2465          ,216.650         ,55.000        ,0.192               ,-132.454        ,-0.054            ,0.071                 
17:33:18.547893     ,0.000       ,0.000       ,0.160       ,0.032         ,2642          ,232.207         ,56.000        ,0.195               ,-132.158        ,-0.078            ,0.024                 
17:33:18.833111     ,0.000       ,0.000       ,0.160       ,0.032         ,2642          ,232.207         ,56.000        ,0.195               ,-132.158        ,-0.078            ,0.024                 
17:33:18.853141     ,0.000       ,0.000       ,0.110       ,0.066         ,3078          ,270.527         ,47.000        ,0.164               ,-131.905        ,-0.057            ,-0.009                
17:33:19.138043     ,0.000       ,0.000       ,0.110       ,0.066         ,3078          ,270.527         ,47.000        ,0.164               ,-131.905        ,-0.057            ,-0.009                
17:33:19.158058     ,0.000       ,0.000       ,0.160       ,0.084         ,3316          ,291.445         ,11.000        ,0.038               ,-131.859        ,0.005             ,-0.029                
17:33:19.442999     ,0.000       ,0.000       ,0.160       ,0.084         ,3316          ,291.445         ,11.000        ,0.038               ,-131.859        ,0.005             ,-0.029                
17:33:19.463029     ,0.000       ,0.000       ,0.130       ,0.121         ,3804          ,334.336         ,-39.000       ,-0.136              ,-132.039        ,0.061             ,-0.025                
17:33:19.748560     ,0.000       ,0.000       ,0.130       ,0.121         ,3804          ,334.336         ,-39.000       ,-0.136              ,-132.039        ,0.084             ,0.003                 
17:33:19.768576     ,0.000       ,0.000       ,0.100       ,0.122         ,3819          ,335.654         ,-60.000       ,-0.209              ,-132.236        ,0.084             ,0.003                 
