Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
17:19:22.711817     ,0.000       ,0.000       ,0.160       ,0.025         ,340           ,29.883          ,32.000        ,0.112               ,-131.134        ,-0.089            ,-0.067                
17:19:22.892477     ,0.000       ,0.000       ,0.170       ,0.037         ,495           ,43.506          ,29.000        ,0.101               ,-131.048        ,-0.089            ,-0.067                
17:19:22.892513     ,0.000       ,0.000       ,0.170       ,0.037         ,495           ,43.506          ,29.000        ,0.101               ,-131.048        ,-0.022            ,-0.078                
17:19:23.195879     ,0.000       ,0.000       ,0.170       ,0.077         ,1024          ,90.000          ,13.000        ,0.045               ,-130.984        ,-0.022            ,-0.078                
17:19:23.195912     ,0.000       ,0.000       ,0.170       ,0.077         ,1024          ,90.000          ,13.000        ,0.045               ,-130.984        ,0.045             ,-0.056                
17:19:23.500507     ,0.000       ,0.000       ,0.230       ,0.107         ,1412          ,124.102         ,0.000         ,0.000               ,-130.983        ,0.045             ,-0.056                
17:19:23.500546     ,0.000       ,0.000       ,0.230       ,0.107         ,1412          ,124.102         ,0.000         ,0.000               ,-130.983        ,0.077             ,-0.020                
17:19:23.805586     ,0.000       ,0.000       ,0.140       ,0.134         ,1763          ,154.951         ,-14.000       ,-0.049              ,-131.048        ,0.077             ,-0.020                
17:19:23.805619     ,0.000       ,0.000       ,0.140       ,0.134         ,1763          ,154.951         ,-14.000       ,-0.049              ,-131.048        ,0.087             ,0.020                 
17:19:24.110185     ,0.000       ,0.000       ,0.230       ,0.154         ,2025          ,177.979         ,-28.000       ,-0.098              ,-131.189        ,0.087             ,0.020                 
17:19:24.110222     ,0.000       ,0.000       ,0.230       ,0.154         ,2025          ,177.979         ,-28.000       ,-0.098              ,-131.189        ,0.084             ,0.054                 
17:19:24.292206     ,0.000       ,0.000       ,0.220       ,0.163         ,2137          ,187.822         ,-28.000       ,-0.098              ,-131.270        ,0.084             ,0.054                 
17:19:24.292252     ,0.000       ,0.000       ,0.220       ,0.163         ,2137          ,187.822         ,-28.000       ,-0.098              ,-131.270        ,0.075             ,0.074                 
17:19:24.595807     ,0.000       ,0.000       ,0.060       ,0.177         ,2318          ,203.730         ,-25.000       ,-0.087              ,-131.399        ,0.075             ,0.074                 
17:19:24.595909     ,0.000       ,0.000       ,0.060       ,0.177         ,2318          ,203.730         ,-25.000       ,-0.087              ,-131.399        ,0.075             ,0.074                 
17:19:24.777017     ,0.000       ,0.000       ,0.050       ,0.175         ,2293          ,201.533         ,-22.000       ,-0.077              ,-131.464        ,0.070             ,0.079                 
17:19:24.777055     ,0.000       ,0.000       ,0.050       ,0.175         ,2293          ,201.533         ,-22.000       ,-0.077              ,-131.464        ,0.043             ,0.072                 
17:19:25.080173     ,0.000       ,0.000       ,0.020       ,0.169         ,2213          ,194.502         ,-13.000       ,-0.045              ,-131.534        ,0.043             ,0.072                 
17:19:25.080201     ,0.000       ,0.000       ,0.020       ,0.169         ,2213          ,194.502         ,-13.000       ,-0.045              ,-131.534        ,0.011             ,0.057                 
17:19:25.385464     ,0.000       ,0.000       ,0.050       ,0.169         ,2214          ,194.590         ,-7.000        ,-0.024              ,-131.569        ,0.011             ,0.057                 
