Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
19:42:02.754333     ,0.000       ,0.000       ,-0.280      ,-0.003        ,2147480741    ,104.502         ,0.000         ,0.000               ,-143.003        ,-0.001            ,-0.000                
19:42:02.781001     ,0.000       ,0.000       ,-0.280      ,-0.004        ,2147480727    ,103.271         ,0.000         ,0.000               ,-143.003        ,-0.001            ,-0.000                
19:42:02.798728     ,0.000       ,0.000       ,-0.280      ,-0.005        ,2147480716    ,102.305         ,0.000         ,0.000               ,-143.003        ,-0.001            ,-0.000                
19:42:02.816597     ,0.000       ,0.000       ,-0.280      ,-0.006        ,2147480703    ,101.162         ,0.000         ,0.000               ,-143.003        ,-0.007            ,-0.001                
19:42:02.834612     ,0.000       ,0.000       ,-0.280      ,-0.007        ,2147480689    ,99.932          ,0.000         ,0.000               ,-143.003        ,-0.007            ,-0.001                
19:42:02.861374     ,0.000       ,0.000       ,-0.390      ,-0.009        ,2147480666    ,97.910          ,1.000         ,0.003               ,-142.998        ,-0.007            ,-0.001                
19:42:02.879271     ,0.000       ,0.000       ,-0.390      ,-0.010        ,2147480648    ,96.328          ,3.000         ,0.010               ,-142.993        ,-0.022            ,-0.006                
19:42:02.897023     ,0.000       ,0.000       ,-0.390      ,-0.011        ,2147480629    ,94.658          ,5.000         ,0.017               ,-142.990        ,-0.022            ,-0.006                
19:42:02.914779     ,0.000       ,0.000       ,-0.390      ,-0.013        ,2147480609    ,92.900          ,7.000         ,0.024               ,-142.984        ,-0.022            ,-0.006                
19:42:02.941382     ,0.000       ,0.000       ,-0.390      ,-0.015        ,2147480576    ,90.000          ,11.000        ,0.038               ,-142.966        ,-0.022            ,-0.006                
19:42:02.959322     ,0.000       ,0.000       ,-0.390      ,-0.017        ,2147480554    ,88.066          ,16.000        ,0.056               ,-142.952        ,-0.022            ,-0.006                
19:42:02.977093     ,0.000       ,0.000       ,-0.390      ,-0.019        ,2147480529    ,85.869          ,21.000        ,0.073               ,-142.945        ,-0.022            ,-0.006                
19:42:02.994812     ,0.000       ,0.000       ,-0.390      ,-0.021        ,2147480503    ,83.584          ,24.000        ,0.084               ,-142.933        ,-0.022            ,-0.006                
19:42:03.021410     ,0.000       ,0.000       ,-0.390      ,-0.024        ,2147480463    ,80.068          ,26.000        ,0.091               ,-142.913        ,-0.045            ,-0.015                
19:42:03.039326     ,0.000       ,0.000       ,-0.350      ,-0.026        ,2147480437    ,77.783          ,29.000        ,0.101               ,-142.905        ,-0.045            ,-0.015                
19:42:03.057082     ,0.000       ,0.000       ,-0.350      ,-0.028        ,2147480409    ,75.322          ,28.000        ,0.098               ,-142.901        ,-0.045            ,-0.015                
19:42:03.074991     ,0.000       ,0.000       ,-0.350      ,-0.030        ,2147480380    ,72.773          ,29.000        ,0.101               ,-142.886        ,-0.072            ,-0.029                
19:42:03.101746     ,0.000       ,0.000       ,-0.350      ,-0.034        ,2147480335    ,68.818          ,36.000        ,0.126               ,-142.844        ,-0.072            ,-0.029                
19:42:03.119620     ,0.000       ,0.000       ,-0.350      ,-0.036        ,2147480305    ,66.182          ,44.000        ,0.154               ,-142.822        ,-0.072            ,-0.029                
19:42:03.137913     ,0.000       ,0.000       ,-0.290      ,-0.038        ,2147480276    ,63.633          ,48.000        ,0.168               ,-142.812        ,-0.072            ,-0.029                
19:42:03.155731     ,0.000       ,0.000       ,-0.290      ,-0.041        ,2147480243    ,60.732          ,52.000        ,0.182               ,-142.788        ,-0.072            ,-0.029                
19:42:03.173697     ,0.000       ,0.000       ,-0.290      ,-0.043        ,2147480212    ,58.008          ,58.000        ,0.202               ,-142.755        ,-0.072            ,-0.029                
19:42:03.200308     ,0.000       ,0.000       ,-0.290      ,-0.047        ,2147480166    ,53.965          ,67.000        ,0.234               ,-142.698        ,-0.097            ,-0.049                
19:42:03.218080     ,0.000       ,0.000       ,-0.290      ,-0.049        ,2147480134    ,51.152          ,75.000        ,0.262               ,-142.663        ,-0.097            ,-0.049                
19:42:03.235810     ,0.000       ,0.000       ,-0.290      ,-0.052        ,2147480102    ,48.340          ,80.000        ,0.279               ,-142.648        ,-0.097            ,-0.049                
19:42:03.253732     ,0.000       ,0.000       ,-0.270      ,-0.054        ,2147480069    ,45.439          ,83.000        ,0.290               ,-142.617        ,-0.097            ,-0.049                
19:42:03.280378     ,0.000       ,0.000       ,-0.270      ,-0.058        ,2147480020    ,41.133          ,88.000        ,0.307               ,-142.550        ,-0.114            ,-0.070                
19:42:03.298293     ,0.000       ,0.000       ,-0.270      ,-0.060        ,2147479989    ,38.408          ,98.000        ,0.342               ,-142.524        ,-0.114            ,-0.070                
19:42:03.316175     ,0.000       ,0.000       ,-0.270      ,-0.063        ,2147479956    ,35.508          ,109.000       ,0.380               ,-142.469        ,-0.114            ,-0.070                
19:42:03.342671     ,0.000       ,0.000       ,-0.230      ,-0.067        ,2147479906    ,31.113          ,122.000       ,0.426               ,-142.389        ,-0.114            ,-0.070                
19:42:03.360390     ,0.000       ,0.000       ,-0.230      ,-0.069        ,2147479873    ,28.213          ,126.000       ,0.440               ,-142.336        ,-0.114            ,-0.070                
19:42:03.378162     ,0.000       ,0.000       ,-0.230      ,-0.072        ,2147479842    ,25.488          ,132.000       ,0.461               ,-142.310        ,-0.114            ,-0.070                
19:42:03.396238     ,0.000       ,0.000       ,-0.230      ,-0.074        ,2147479809    ,22.588          ,137.000       ,0.478               ,-142.257        ,-0.127            ,-0.091                
19:42:03.422662     ,0.000       ,0.000       ,-0.230      ,-0.078        ,2147479759    ,18.193          ,142.000       ,0.496               ,-142.180        ,-0.127            ,-0.091                
19:42:03.440606     ,0.000       ,0.000       ,-0.220      ,-0.081        ,2147479726    ,15.293          ,143.000       ,0.499               ,-142.127        ,-0.127            ,-0.091                
19:42:03.458331     ,0.000       ,0.000       ,-0.220      ,-0.083        ,2147479693    ,12.393          ,147.000       ,0.513               ,-142.097        ,-0.127            ,-0.091                
19:42:03.476483     ,0.000       ,0.000       ,-0.220      ,-0.086        ,2147479659    ,9.404           ,153.000       ,0.534               ,-142.035        ,-0.134            ,-0.109                
19:42:03.503205     ,0.000       ,0.000       ,-0.220      ,-0.089        ,2147479611    ,5.186           ,160.000       ,0.559               ,-141.946        ,-0.134            ,-0.109                
19:42:03.520937     ,0.000       ,0.000       ,-0.220      ,-0.092        ,2147479578    ,2.285           ,161.000       ,0.562               ,-141.895        ,-0.134            ,-0.109                
19:42:03.538855     ,0.000       ,0.000       ,-0.210      ,-0.094        ,2147479545    ,359.385         ,160.000       ,0.559               ,-141.842        ,-0.134            ,-0.109                
19:42:03.556837     ,0.000       ,0.000       ,-0.210      ,-0.097        ,2147479512    ,356.484         ,160.000       ,0.559               ,-141.815        ,-0.134            ,-0.109                
19:42:03.583586     ,0.000       ,0.000       ,-0.210      ,-0.101        ,2147479465    ,352.354         ,161.000       ,0.562               ,-141.733        ,-0.134            ,-0.109                
19:42:03.601579     ,0.000       ,0.000       ,-0.210      ,-0.103        ,2147479431    ,349.365         ,161.000       ,0.562               ,-141.679        ,-0.139            ,-0.122                
19:42:03.621007     ,0.000       ,0.000       ,-0.210      ,-0.106        ,2147479396    ,346.289         ,161.000       ,0.562               ,-141.627        ,-0.139            ,-0.122                
19:42:03.638760     ,0.000       ,0.000       ,-0.190      ,-0.108        ,2147479363    ,343.389         ,160.000       ,0.559               ,-141.574        ,-0.139            ,-0.122                
19:42:03.656776     ,0.000       ,0.000       ,-0.190      ,-0.111        ,2147479330    ,340.488         ,160.000       ,0.559               ,-141.547        ,-0.139            ,-0.122                
19:42:03.683567     ,0.000       ,0.000       ,-0.190      ,-0.115        ,2147479281    ,336.182         ,160.000       ,0.559               ,-141.468        ,-0.139            ,-0.131                
19:42:03.701447     ,0.000       ,0.000       ,-0.190      ,-0.117        ,2147479250    ,333.457         ,159.000       ,0.555               ,-141.417        ,-0.139            ,-0.131                
19:42:03.719305     ,0.000       ,0.000       ,-0.190      ,-0.120        ,2147479217    ,330.557         ,158.000       ,0.552               ,-141.368        ,-0.139            ,-0.131                
19:42:03.737221     ,0.000       ,0.000       ,-0.190      ,-0.122        ,2147479184    ,327.656         ,156.000       ,0.545               ,-141.343        ,-0.139            ,-0.131                
