Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
09:41:27.797340     ,0.000       ,0.000       ,0.040       ,0.001         ,2147478226    ,243.457         ,0.000         ,0.000               ,0.000               ,-142.924        ,0.000             ,0.000                 
09:41:27.824158     ,0.000       ,0.000       ,0.270       ,0.002         ,2147478236    ,244.336         ,0.000         ,0.000               ,0.000               ,-142.924        ,0.000             ,0.000                 
09:41:27.842073     ,0.000       ,0.000       ,0.270       ,0.003         ,2147478245    ,245.127         ,0.000         ,0.000               ,0.000               ,-142.924        ,0.000             ,0.000                 
09:41:27.859983     ,0.000       ,0.000       ,0.270       ,0.003         ,2147478256    ,246.094         ,0.000         ,0.000               ,0.000               ,-142.924        ,0.000             ,0.000                 
09:41:27.878062     ,0.000       ,0.000       ,0.270       ,0.004         ,2147478269    ,247.236         ,0.000         ,0.000               ,0.000               ,-142.924        ,0.000             ,0.000                 
09:41:27.895957     ,0.000       ,0.000       ,0.270       ,0.005         ,2147478277    ,247.939         ,0.000         ,0.000               ,0.001               ,-142.924        ,0.005             ,0.001                 
09:41:27.922599     ,0.000       ,0.000       ,0.510       ,0.008         ,2147478314    ,251.191         ,0.000         ,0.000               ,0.001               ,-142.924        ,0.005             ,0.001                 
09:41:27.940586     ,0.000       ,0.000       ,0.510       ,0.010         ,2147478336    ,253.125         ,0.000         ,0.000               ,0.001               ,-142.924        ,0.005             ,0.001                 
09:41:27.958432     ,0.000       ,0.000       ,0.510       ,0.011         ,2147478361    ,255.322         ,0.000         ,0.000               ,0.001               ,-142.924        ,0.005             ,0.001                 
09:41:27.985041     ,0.000       ,0.000       ,0.510       ,0.014         ,2147478400    ,258.750         ,0.000         ,0.000               ,0.007               ,-142.925        ,0.024             ,0.006                 
09:41:28.002801     ,0.000       ,0.000       ,0.510       ,0.017         ,2147478431    ,261.475         ,0.000         ,0.000               ,0.007               ,-142.926        ,0.024             ,0.006                 
09:41:28.020611     ,0.000       ,0.000       ,0.510       ,0.019         ,2147478463    ,264.287         ,-1.000        ,-0.003              ,0.007               ,-142.928        ,0.024             ,0.006                 
09:41:28.038458     ,0.000       ,0.000       ,0.510       ,0.022         ,2147478495    ,267.100         ,-2.000        ,-0.007              ,0.007               ,-142.931        ,0.024             ,0.006                 
09:41:28.065090     ,0.000       ,0.000       ,0.510       ,0.026         ,2147478550    ,271.934         ,-5.000        ,-0.017              ,0.007               ,-142.939        ,0.024             ,0.006                 
09:41:28.082808     ,0.000       ,0.000       ,0.510       ,0.029         ,2147478589    ,275.361         ,-6.000        ,-0.021              ,0.007               ,-142.942        ,0.024             ,0.006                 
09:41:28.100739     ,0.000       ,0.000       ,0.510       ,0.032         ,2147478629    ,278.877         ,-8.000        ,-0.028              ,0.020               ,-142.949        ,0.062             ,0.018                 
09:41:28.118513     ,0.000       ,0.000       ,0.460       ,0.035         ,2147478671    ,282.568         ,-10.000       ,-0.035              ,0.020               ,-142.955        ,0.062             ,0.018                 
09:41:28.145167     ,0.000       ,0.000       ,0.460       ,0.040         ,2147478735    ,288.193         ,-14.000       ,-0.049              ,0.020               ,-142.970        ,0.062             ,0.018                 
09:41:28.163015     ,0.000       ,0.000       ,0.460       ,0.044         ,2147478781    ,292.236         ,-18.000       ,-0.063              ,0.043               ,-142.976        ,0.106             ,0.039                 
09:41:28.180761     ,0.000       ,0.000       ,0.460       ,0.047         ,2147478828    ,296.367         ,-19.000       ,-0.066              ,0.043               ,-142.988        ,0.106             ,0.039                 
09:41:28.198569     ,0.000       ,0.000       ,0.460       ,0.051         ,2147478877    ,300.674         ,-22.000       ,-0.077              ,0.043               ,-143.000        ,0.106             ,0.039                 
09:41:28.216523     ,0.000       ,0.000       ,0.390       ,0.055         ,2147478924    ,304.805         ,-25.000       ,-0.087              ,0.043               ,-143.016        ,0.106             ,0.039                 
09:41:28.243110     ,0.000       ,0.000       ,0.390       ,0.061         ,2147479001    ,311.572         ,-32.000       ,-0.112              ,0.043               ,-143.034        ,0.106             ,0.039                 
09:41:28.260887     ,0.000       ,0.000       ,0.390       ,0.065         ,2147479054    ,316.230         ,-34.000       ,-0.119              ,0.043               ,-143.052        ,0.106             ,0.039                 
09:41:28.278535     ,0.000       ,0.000       ,0.390       ,0.069         ,2147479108    ,320.977         ,-37.000       ,-0.129              ,0.043               ,-143.068        ,0.106             ,0.039                 
09:41:28.296530     ,0.000       ,0.000       ,0.390       ,0.073         ,2147479160    ,325.547         ,-39.000       ,-0.136              ,0.076               ,-143.084        ,0.147             ,0.069                 
09:41:28.323008     ,0.000       ,0.000       ,0.350       ,0.079         ,2147479243    ,332.842         ,-42.000       ,-0.147              ,0.076               ,-143.102        ,0.147             ,0.069                 
09:41:28.340676     ,0.000       ,0.000       ,0.350       ,0.083         ,2147479299    ,337.764         ,-44.000       ,-0.154              ,0.076               ,-143.124        ,0.147             ,0.069                 
09:41:28.358468     ,0.000       ,0.000       ,0.350       ,0.088         ,2147479357    ,342.861         ,-49.000       ,-0.171              ,0.115               ,-143.150        ,0.184             ,0.105                 
09:41:28.385041     ,0.000       ,0.000       ,0.350       ,0.094         ,2147479441    ,350.244         ,-56.000       ,-0.195              ,0.115               ,-143.189        ,0.184             ,0.105                 
09:41:28.402839     ,0.000       ,0.000       ,0.350       ,0.099         ,2147479500    ,355.430         ,-60.000       ,-0.209              ,0.115               ,-143.202        ,0.184             ,0.105                 
09:41:28.420580     ,0.000       ,0.000       ,0.340       ,0.103         ,2147479560    ,0.703           ,-63.000       ,-0.220              ,0.115               ,-143.230        ,0.184             ,0.105                 
09:41:28.438520     ,0.000       ,0.000       ,0.340       ,0.108         ,2147479621    ,6.064           ,-67.000       ,-0.234              ,0.115               ,-143.259        ,0.184             ,0.105                 
09:41:28.465113     ,0.000       ,0.000       ,0.340       ,0.115         ,2147479710    ,13.887          ,-71.000       ,-0.248              ,0.115               ,-143.300        ,0.184             ,0.105                 
09:41:28.482835     ,0.000       ,0.000       ,0.340       ,0.120         ,2147479772    ,19.336          ,-73.000       ,-0.255              ,0.157               ,-143.314        ,0.213             ,0.142                 
09:41:28.500743     ,0.000       ,0.000       ,0.340       ,0.124         ,2147479835    ,24.873          ,-74.000       ,-0.258              ,0.157               ,-143.340        ,0.213             ,0.142                 
09:41:28.518824     ,0.000       ,0.000       ,0.330       ,0.129         ,2147479899    ,30.498          ,-75.000       ,-0.262              ,0.157               ,-143.369        ,0.213             ,0.142                 
09:41:28.536766     ,0.000       ,0.000       ,0.330       ,0.134         ,2147479963    ,36.123          ,-78.000       ,-0.272              ,0.157               ,-143.404        ,0.213             ,0.142                 
09:41:28.563325     ,0.000       ,0.000       ,0.330       ,0.141         ,2147480056    ,44.297          ,-87.000       ,-0.304              ,0.195               ,-143.443        ,0.235             ,0.177                 
09:41:28.580948     ,0.000       ,0.000       ,0.330       ,0.146         ,2147480122    ,50.098          ,-90.000       ,-0.314              ,0.195               ,-143.481        ,0.235             ,0.177                 
09:41:28.598680     ,0.000       ,0.000       ,0.330       ,0.152         ,2147480188    ,55.898          ,-94.000       ,-0.328              ,0.195               ,-143.516        ,0.235             ,0.177                 
09:41:28.616594     ,0.000       ,0.000       ,0.300       ,0.157         ,2147480254    ,61.699          ,-95.000       ,-0.332              ,0.195               ,-143.547        ,0.235             ,0.177                 
09:41:28.643051     ,0.000       ,0.000       ,0.300       ,0.164         ,2147480351    ,70.225          ,-94.000       ,-0.328              ,0.195               ,-143.577        ,0.235             ,0.177                 
09:41:28.660795     ,0.000       ,0.000       ,0.300       ,0.169         ,2147480417    ,76.025          ,-94.000       ,-0.328              ,0.195               ,-143.608        ,0.235             ,0.177                 
09:41:28.678588     ,0.000       ,0.000       ,0.300       ,0.174         ,2147480485    ,82.002          ,-94.000       ,-0.328              ,0.227               ,-143.642        ,0.254             ,0.207                 
09:41:28.696507     ,0.000       ,0.000       ,0.300       ,0.179         ,2147480548    ,87.539          ,-96.000       ,-0.335              ,0.227               ,-143.677        ,0.254             ,0.207                 
09:41:28.722917     ,0.000       ,0.000       ,0.210       ,0.187         ,2147480647    ,96.240          ,-98.000       ,-0.342              ,0.227               ,-143.712        ,0.254             ,0.207                 
09:41:28.740694     ,0.000       ,0.000       ,0.210       ,0.192         ,2147480713    ,102.041         ,-99.000       ,-0.346              ,0.227               ,-143.747        ,0.254             ,0.207                 
09:41:28.758643     ,0.000       ,0.000       ,0.210       ,0.197         ,2147480779    ,107.842         ,-99.000       ,-0.346              ,0.254               ,-143.781        ,0.270             ,0.231                 
09:41:28.776512     ,0.000       ,0.000       ,0.210       ,0.202         ,2147480840    ,113.203         ,-100.000      ,-0.349              ,0.254               ,-143.813        ,0.270             ,0.231                 
09:41:28.802997     ,0.000       ,0.000       ,0.210       ,0.209         ,2147480936    ,121.641         ,-98.000       ,-0.342              ,0.254               ,-143.844        ,0.270             ,0.231                 
09:41:28.820722     ,0.000       ,0.000       ,0.100       ,0.214         ,2147480998    ,127.090         ,-98.000       ,-0.342              ,0.254               ,-143.877        ,0.270             ,0.231                 
09:41:28.838549     ,0.000       ,0.000       ,0.100       ,0.218         ,2147481060    ,132.539         ,-99.000       ,-0.346              ,0.254               ,-143.912        ,0.270             ,0.231                 
09:41:28.865089     ,0.000       ,0.000       ,0.100       ,0.225         ,2147481147    ,140.186         ,-100.000      ,-0.349              ,0.254               ,-143.964        ,0.270             ,0.231                 
09:41:28.882839     ,0.000       ,0.000       ,0.100       ,0.230         ,2147481206    ,145.371         ,-101.000      ,-0.353              ,0.274               ,-143.981        ,0.274             ,0.249                 
09:41:28.900746     ,0.000       ,0.000       ,0.100       ,0.234         ,2147481264    ,150.469         ,-101.000      ,-0.353              ,0.274               ,-144.015        ,0.274             ,0.249                 
09:41:28.919341     ,0.000       ,0.000       ,0.010       ,0.239         ,2147481323    ,155.654         ,-100.000      ,-0.349              ,0.274               ,-144.046        ,0.274             ,0.249                 
09:41:28.937362     ,0.000       ,0.000       ,0.010       ,0.243         ,2147481374    ,160.137         ,-99.000       ,-0.346              ,0.274               ,-144.075        ,0.274             ,0.249                 
09:41:28.964264     ,0.000       ,0.000       ,0.010       ,0.249         ,2147481453    ,167.080         ,-97.000       ,-0.339              ,0.286               ,-144.121        ,0.269             ,0.260                 
09:41:28.981961     ,0.000       ,0.000       ,0.010       ,0.252         ,2147481502    ,171.387         ,-96.000       ,-0.335              ,0.286               ,-144.138        ,0.269             ,0.260                 
09:41:28.999708     ,0.000       ,0.000       ,0.010       ,0.256         ,2147481550    ,175.605         ,-96.000       ,-0.335              ,0.286               ,-144.168        ,0.269             ,0.260                 
09:41:29.017649     ,0.000       ,0.000       ,-0.130      ,0.259         ,2147481595    ,179.561         ,-95.000       ,-0.332              ,0.286               ,-144.198        ,0.269             ,0.260                 
09:41:29.044260     ,0.000       ,0.000       ,-0.130      ,0.264         ,2147481655    ,184.834         ,-94.000       ,-0.328              ,0.286               ,-144.242        ,0.269             ,0.260                 
09:41:29.062005     ,0.000       ,0.000       ,-0.130      ,0.267         ,2147481694    ,188.262         ,-93.000       ,-0.325              ,0.286               ,-144.257        ,0.269             ,0.260                 
09:41:29.079899     ,0.000       ,0.000       ,-0.130      ,0.270         ,2147481729    ,191.338         ,-92.000       ,-0.321              ,0.290               ,-144.285        ,0.252             ,0.264                 
09:41:29.097568     ,0.000       ,0.000       ,-0.130      ,0.272         ,2147481761    ,194.150         ,-91.000       ,-0.318              ,0.290               ,-144.313        ,0.252             ,0.264                 
09:41:29.124204     ,0.000       ,0.000       ,-0.300      ,0.275         ,2147481800    ,197.578         ,-88.000       ,-0.307              ,0.290               ,-144.351        ,0.252             ,0.264                 
09:41:29.142045     ,0.000       ,0.000       ,-0.300      ,0.277         ,2147481823    ,199.600         ,-86.000       ,-0.300              ,0.282               ,-144.362        ,0.219             ,0.257                 
09:41:29.159787     ,0.000       ,0.000       ,-0.300      ,0.278         ,2147481842    ,201.270         ,-84.000       ,-0.293              ,0.282               ,-144.387        ,0.219             ,0.257                 
09:41:29.177543     ,0.000       ,0.000       ,-0.300      ,0.279         ,2147481856    ,202.500         ,-82.000       ,-0.286              ,0.282               ,-144.411        ,0.219             ,0.257                 
09:41:29.204296     ,0.000       ,0.000       ,-0.300      ,0.280         ,2147481868    ,203.555         ,-78.000       ,-0.272              ,0.282               ,-144.441        ,0.219             ,0.257                 
09:41:29.222220     ,0.000       ,0.000       ,-0.500      ,0.281         ,2147481871    ,203.818         ,-76.000       ,-0.265              ,0.282               ,-144.449        ,0.219             ,0.257                 
09:41:29.240058     ,0.000       ,0.000       ,-0.500      ,0.281         ,2147481871    ,203.818         ,-71.000       ,-0.248              ,0.282               ,-144.465        ,0.219             ,0.257                 
09:41:29.257935     ,0.000       ,0.000       ,-0.500      ,0.280         ,2147481861    ,202.939         ,-67.000       ,-0.234              ,0.282               ,-144.483        ,0.219             ,0.257                 
09:41:29.284898     ,0.000       ,0.000       ,-0.500      ,0.278         ,2147481841    ,201.182         ,-64.000       ,-0.223              ,0.259               ,-144.511        ,0.166             ,0.236                 
09:41:29.302809     ,0.000       ,0.000       ,-0.500      ,0.277         ,2147481822    ,199.512         ,-62.000       ,-0.216              ,0.259               ,-144.519        ,0.166             ,0.236                 
09:41:29.320544     ,0.000       ,0.000       ,-0.660      ,0.275         ,2147481798    ,197.402         ,-60.000       ,-0.209              ,0.259               ,-144.528        ,0.166             ,0.236                 
09:41:29.338306     ,0.000       ,0.000       ,-0.660      ,0.273         ,2147481770    ,194.941         ,-53.000       ,-0.185              ,0.219               ,-144.535        ,0.088             ,0.199                 
09:41:29.364931     ,0.000       ,0.000       ,-0.660      ,0.269         ,2147481722    ,190.723         ,-46.000       ,-0.161              ,0.219               ,-144.544        ,0.088             ,0.199                 
09:41:29.382679     ,0.000       ,0.000       ,-0.660      ,0.266         ,2147481684    ,187.383         ,-37.000       ,-0.129              ,0.219               ,-144.540        ,0.088             ,0.199                 
09:41:29.400399     ,0.000       ,0.000       ,-0.660      ,0.263         ,2147481643    ,183.779         ,-32.000       ,-0.112              ,0.219               ,-144.533        ,0.088             ,0.199                 
09:41:29.418472     ,0.000       ,0.000       ,-0.780      ,0.260         ,2147481598    ,179.824         ,-23.000       ,-0.080              ,0.219               ,-144.530        ,0.088             ,0.199                 
09:41:29.445007     ,0.000       ,0.000       ,-0.780      ,0.254         ,2147481528    ,173.672         ,-15.000       ,-0.052              ,0.219               ,-144.525        ,0.088             ,0.199                 
09:41:29.462707     ,0.000       ,0.000       ,-0.780      ,0.250         ,2147481475    ,169.014         ,-9.000        ,-0.031              ,0.158               ,-144.522        ,-0.006            ,0.144                 
09:41:29.480449     ,0.000       ,0.000       ,-0.780      ,0.246         ,2147481419    ,164.092         ,-7.000        ,-0.024              ,0.158               ,-144.516        ,-0.006            ,0.144                 
09:41:29.498388     ,0.000       ,0.000       ,-0.780      ,0.242         ,2147481363    ,159.170         ,-2.000        ,-0.007              ,0.158               ,-144.508        ,-0.006            ,0.144                 
09:41:29.524630     ,0.000       ,0.000       ,-0.770      ,0.234         ,2147481268    ,150.820         ,7.000         ,0.024               ,0.158               ,-144.484        ,-0.006            ,0.144                 
09:41:29.542403     ,0.000       ,0.000       ,-0.770      ,0.229         ,2147481201    ,144.932         ,16.000        ,0.056               ,0.083               ,-144.475        ,-0.089            ,0.075                 
09:41:29.560320     ,0.000       ,0.000       ,-0.770      ,0.224         ,2147481131    ,138.779         ,20.000        ,0.070               ,0.083               ,-144.458        ,-0.089            ,0.075                 
09:41:29.578238     ,0.000       ,0.000       ,-0.770      ,0.219         ,2147481063    ,132.803         ,24.000        ,0.084               ,0.083               ,-144.445        ,-0.089            ,0.075                 
09:41:29.604765     ,0.000       ,0.000       ,-0.770      ,0.210         ,2147480949    ,122.783         ,31.000        ,0.108               ,0.083               ,-144.413        ,-0.089            ,0.075                 
09:41:29.622418     ,0.000       ,0.000       ,-0.710      ,0.204         ,2147480869    ,115.752         ,40.000        ,0.140               ,0.083               ,-144.397        ,-0.089            ,0.075                 
09:41:29.640234     ,0.000       ,0.000       ,-0.710      ,0.198         ,2147480792    ,108.984         ,45.000        ,0.157               ,0.083               ,-144.363        ,-0.089            ,0.075                 
09:41:29.666835     ,0.000       ,0.000       ,-0.710      ,0.188         ,2147480665    ,97.822          ,60.000        ,0.209               ,-0.008              ,-144.312        ,-0.195            ,-0.007                
09:41:29.684753     ,0.000       ,0.000       ,-0.710      ,0.181         ,2147480577    ,90.088          ,66.000        ,0.230               ,-0.008              ,-144.285        ,-0.195            ,-0.007                
09:41:29.702486     ,0.000       ,0.000       ,-0.710      ,0.174         ,2147480487    ,82.178          ,69.000        ,0.241               ,-0.008              ,-144.271        ,-0.195            ,-0.007                
09:41:29.720229     ,0.000       ,0.000       ,-0.620      ,0.168         ,2147480400    ,74.531          ,72.000        ,0.251               ,-0.008              ,-144.236        ,-0.195            ,-0.007                
09:41:29.746999     ,0.000       ,0.000       ,-0.620      ,0.157         ,2147480258    ,62.051          ,83.000        ,0.290               ,-0.102              ,-144.172        ,-0.262            ,-0.093                
09:41:29.764941     ,0.000       ,0.000       ,-0.620      ,0.150         ,2147480162    ,53.613          ,93.000        ,0.325               ,-0.102              ,-144.124        ,-0.262            ,-0.093                
09:41:29.782697     ,0.000       ,0.000       ,-0.620      ,0.142         ,2147480063    ,44.912          ,103.000       ,0.360               ,-0.102              ,-144.098        ,-0.262            ,-0.093                
09:41:29.800435     ,0.000       ,0.000       ,-0.620      ,0.134         ,2147479963    ,36.123          ,107.000       ,0.374               ,-0.102              ,-144.047        ,-0.262            ,-0.093                
09:41:29.827011     ,0.000       ,0.000       ,-0.560      ,0.123         ,2147479815    ,23.115          ,118.000       ,0.412               ,-0.102              ,-143.975        ,-0.262            ,-0.093                
