Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
19:49:05.152664     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.179326     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.197043     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.214765     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.232542     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.259334     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.277128     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.295018     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.312787     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.339401     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.357160     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.374983     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.392849     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.419420     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.437207     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.455109     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.473035     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.500042     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.517746     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.535487     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.553429     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.580050     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.597970     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.615796     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.633652     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
19:49:05.660093     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147481585    ,178.682         ,0.000         ,0.000               ,-144.055        ,0.000             ,0.000                 
