Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
10:08:33.557531     ,0.000       ,0.000       ,0.010       ,-0.000        ,2147476990    ,134.824         ,0.000         ,0.000               ,0.002               ,-142.404        ,0.003             ,0.001                 
10:08:33.584143     ,0.000       ,0.000       ,0.010       ,-0.001        ,2147476980    ,133.945         ,0.000         ,0.000               ,0.002               ,-142.404        ,0.003             ,0.001                 
10:08:33.601921     ,0.000       ,0.000       ,0.010       ,-0.002        ,2147476971    ,133.154         ,0.000         ,0.000               ,0.002               ,-142.404        ,0.003             ,0.001                 
10:08:33.619802     ,0.000       ,0.000       ,-0.340      ,-0.002        ,2147476959    ,132.100         ,0.000         ,0.000               ,0.002               ,-142.404        ,0.003             ,0.001                 
10:08:33.637520     ,0.000       ,0.000       ,-0.340      ,-0.003        ,2147476946    ,130.957         ,0.000         ,0.000               ,0.002               ,-142.404        ,0.003             ,0.001                 
10:08:33.664161     ,0.000       ,0.000       ,-0.340      ,-0.006        ,2147476919    ,128.584         ,0.000         ,0.000               ,0.002               ,-142.404        ,0.003             ,0.001                 
10:08:33.681952     ,0.000       ,0.000       ,-0.340      ,-0.007        ,2147476898    ,126.738         ,0.000         ,0.000               ,0.000               ,-142.404        ,-0.005            ,0.000                 
10:08:33.699756     ,0.000       ,0.000       ,-0.340      ,-0.009        ,2147476873    ,124.541         ,0.000         ,0.000               ,0.000               ,-142.404        ,-0.005            ,0.000                 
10:08:33.717635     ,0.000       ,0.000       ,-0.690      ,-0.011        ,2147476845    ,122.080         ,0.000         ,0.000               ,0.000               ,-142.404        ,-0.005            ,0.000                 
10:08:33.735495     ,0.000       ,0.000       ,-0.690      ,-0.013        ,2147476816    ,119.531         ,0.000         ,0.000               ,0.000               ,-142.404        ,-0.005            ,0.000                 
10:08:33.762020     ,0.000       ,0.000       ,-0.690      ,-0.017        ,2147476765    ,115.049         ,0.000         ,0.000               ,-0.006              ,-142.403        ,-0.031            ,-0.006                
10:08:33.779791     ,0.000       ,0.000       ,-0.690      ,-0.020        ,2147476727    ,111.709         ,0.000         ,0.000               ,-0.006              ,-142.401        ,-0.031            ,-0.006                
10:08:33.797508     ,0.000       ,0.000       ,-0.690      ,-0.023        ,2147476688    ,108.281         ,2.000         ,0.007               ,-0.006              ,-142.398        ,-0.031            ,-0.006                
10:08:33.824201     ,0.000       ,0.000       ,-0.700      ,-0.028        ,2147476622    ,102.480         ,5.000         ,0.017               ,-0.006              ,-142.391        ,-0.031            ,-0.006                
10:08:33.841899     ,0.000       ,0.000       ,-0.700      ,-0.032        ,2147476574    ,98.262          ,6.000         ,0.021               ,-0.006              ,-142.385        ,-0.031            ,-0.006                
10:08:33.859604     ,0.000       ,0.000       ,-0.700      ,-0.036        ,2147476526    ,94.043          ,8.000         ,0.028               ,-0.006              ,-142.379        ,-0.031            ,-0.006                
10:08:33.877438     ,0.000       ,0.000       ,-0.700      ,-0.040        ,2147476474    ,89.473          ,10.000        ,0.035               ,-0.024              ,-142.374        ,-0.078            ,-0.021                
10:08:33.904047     ,0.000       ,0.000       ,-0.700      ,-0.046        ,2147476390    ,82.090          ,14.000        ,0.049               ,-0.024              ,-142.361        ,-0.078            ,-0.021                
10:08:33.921916     ,0.000       ,0.000       ,-0.610      ,-0.051        ,2147476331    ,76.904          ,16.000        ,0.056               ,-0.024              ,-142.349        ,-0.078            ,-0.021                
10:08:33.939660     ,0.000       ,0.000       ,-0.610      ,-0.055        ,2147476270    ,71.543          ,20.000        ,0.070               ,-0.054              ,-142.334        ,-0.134            ,-0.049                
10:08:33.957496     ,0.000       ,0.000       ,-0.610      ,-0.060        ,2147476210    ,66.270          ,24.000        ,0.084               ,-0.054              ,-142.326        ,-0.134            ,-0.049                
10:08:33.984237     ,0.000       ,0.000       ,-0.610      ,-0.067        ,2147476111    ,57.568          ,30.000        ,0.105               ,-0.054              ,-142.302        ,-0.134            ,-0.049                
10:08:34.001974     ,0.000       ,0.000       ,-0.610      ,-0.073        ,2147476043    ,51.592          ,36.000        ,0.126               ,-0.054              ,-142.279        ,-0.134            ,-0.049                
10:08:34.019726     ,0.000       ,0.000       ,-0.550      ,-0.078        ,2147475973    ,45.439          ,39.000        ,0.136               ,-0.054              ,-142.254        ,-0.134            ,-0.049                
10:08:34.037472     ,0.000       ,0.000       ,-0.550      ,-0.083        ,2147475905    ,39.463          ,45.000        ,0.157               ,-0.054              ,-142.242        ,-0.134            ,-0.049                
10:08:34.064112     ,0.000       ,0.000       ,-0.550      ,-0.092        ,2147475795    ,29.795          ,52.000        ,0.182               ,-0.097              ,-142.208        ,-0.192            ,-0.088                
10:08:34.081918     ,0.000       ,0.000       ,-0.550      ,-0.098        ,2147475719    ,23.115          ,53.000        ,0.185               ,-0.097              ,-142.187        ,-0.192            ,-0.088                
10:08:34.099803     ,0.000       ,0.000       ,-0.550      ,-0.103        ,2147475648    ,16.875          ,55.000        ,0.192               ,-0.097              ,-142.164        ,-0.192            ,-0.088                
10:08:34.117512     ,0.000       ,0.000       ,-0.410      ,-0.109        ,2147475571    ,10.107          ,58.000        ,0.202               ,-0.097              ,-142.148        ,-0.192            ,-0.088                
10:08:34.144250     ,0.000       ,0.000       ,-0.410      ,-0.118        ,2147475456    ,0.000           ,70.000        ,0.244               ,-0.150              ,-142.094        ,-0.246            ,-0.136                
10:08:34.161981     ,0.000       ,0.000       ,-0.410      ,-0.124        ,2147475378    ,353.145         ,73.000        ,0.255               ,-0.150              ,-142.059        ,-0.246            ,-0.136                
10:08:34.179867     ,0.000       ,0.000       ,-0.410      ,-0.130        ,2147475300    ,346.289         ,79.000        ,0.276               ,-0.150              ,-142.022        ,-0.246            ,-0.136                
10:08:34.197606     ,0.000       ,0.000       ,-0.410      ,-0.135        ,2147475227    ,339.873         ,85.000        ,0.297               ,-0.150              ,-142.003        ,-0.246            ,-0.136                
10:08:34.215494     ,0.000       ,0.000       ,-0.240      ,-0.141        ,2147475150    ,333.105         ,91.000        ,0.318               ,-0.150              ,-141.963        ,-0.246            ,-0.136                
10:08:34.241968     ,0.000       ,0.000       ,-0.240      ,-0.150        ,2147475036    ,323.086         ,98.000        ,0.342               ,-0.150              ,-141.905        ,-0.246            ,-0.136                
10:08:34.259726     ,0.000       ,0.000       ,-0.240      ,-0.156        ,2147474962    ,316.582         ,100.000       ,0.349               ,-0.206              ,-141.865        ,-0.286            ,-0.187                
10:08:34.277501     ,0.000       ,0.000       ,-0.240      ,-0.161        ,2147474893    ,310.518         ,103.000       ,0.360               ,-0.206              ,-141.845        ,-0.286            ,-0.187                
10:08:34.304108     ,0.000       ,0.000       ,-0.240      ,-0.169        ,2147474787    ,301.201         ,108.000       ,0.377               ,-0.206              ,-141.784        ,-0.286            ,-0.187                
10:08:34.321858     ,0.000       ,0.000       ,-0.060      ,-0.174        ,2147474719    ,295.225         ,109.000       ,0.380               ,-0.206              ,-141.744        ,-0.286            ,-0.187                
10:08:34.339635     ,0.000       ,0.000       ,-0.060      ,-0.179        ,2147474656    ,289.688         ,111.000       ,0.387               ,-0.256              ,-141.704        ,-0.304            ,-0.232                
10:08:34.357395     ,0.000       ,0.000       ,-0.060      ,-0.184        ,2147474593    ,284.150         ,113.000       ,0.394               ,-0.256              ,-141.684        ,-0.304            ,-0.232                
10:08:34.384008     ,0.000       ,0.000       ,-0.060      ,-0.191        ,2147474503    ,276.240         ,114.000       ,0.398               ,-0.256              ,-141.626        ,-0.304            ,-0.232                
10:08:34.401749     ,0.000       ,0.000       ,-0.060      ,-0.195        ,2147474446    ,271.230         ,114.000       ,0.398               ,-0.256              ,-141.585        ,-0.304            ,-0.232                
10:08:34.419519     ,0.000       ,0.000       ,0.070       ,-0.199        ,2147474396    ,266.836         ,116.000       ,0.405               ,-0.256              ,-141.544        ,-0.304            ,-0.232                
10:08:34.437309     ,0.000       ,0.000       ,0.070       ,-0.203        ,2147474346    ,262.441         ,117.000       ,0.408               ,-0.256              ,-141.523        ,-0.304            ,-0.232                
10:08:34.463935     ,0.000       ,0.000       ,0.070       ,-0.206        ,2147474300    ,258.398         ,118.000       ,0.412               ,-0.292              ,-141.464        ,-0.300            ,-0.266                
10:08:34.481758     ,0.000       ,0.000       ,0.070       ,-0.211        ,2147474239    ,253.037         ,118.000       ,0.412               ,-0.292              ,-141.427        ,-0.300            ,-0.266                
10:08:34.499733     ,0.000       ,0.000       ,0.070       ,-0.214        ,2147474200    ,249.609         ,117.000       ,0.408               ,-0.292              ,-141.393        ,-0.300            ,-0.266                
10:08:34.517458     ,0.000       ,0.000       ,0.210       ,-0.217        ,2147474168    ,246.797         ,114.000       ,0.398               ,-0.292              ,-141.376        ,-0.300            ,-0.266                
10:08:34.544189     ,0.000       ,0.000       ,0.210       ,-0.220        ,2147474127    ,243.193         ,111.000       ,0.387               ,-0.307              ,-141.324        ,-0.260            ,-0.279                
10:08:34.561918     ,0.000       ,0.000       ,0.210       ,-0.221        ,2147474106    ,241.348         ,111.000       ,0.387               ,-0.307              ,-141.292        ,-0.260            ,-0.279                
10:08:34.579642     ,0.000       ,0.000       ,0.210       ,-0.223        ,2147474089    ,239.854         ,107.000       ,0.374               ,-0.307              ,-141.267        ,-0.260            ,-0.279                
10:08:34.597361     ,0.000       ,0.000       ,0.210       ,-0.224        ,2147474077    ,238.799         ,102.000       ,0.356               ,-0.307              ,-141.255        ,-0.260            ,-0.279                
10:08:34.624072     ,0.000       ,0.000       ,0.310       ,-0.224        ,2147474067    ,237.920         ,95.000        ,0.332               ,-0.307              ,-141.217        ,-0.260            ,-0.279                
10:08:34.641756     ,0.000       ,0.000       ,0.310       ,-0.224        ,2147474065    ,237.744         ,93.000        ,0.325               ,-0.307              ,-141.192        ,-0.260            ,-0.279                
10:08:34.659575     ,0.000       ,0.000       ,0.310       ,-0.224        ,2147474069    ,238.096         ,90.000        ,0.314               ,-0.301              ,-141.166        ,-0.216            ,-0.273                
10:08:34.677402     ,0.000       ,0.000       ,0.310       ,-0.224        ,2147474077    ,238.799         ,88.000        ,0.307               ,-0.301              ,-141.152        ,-0.216            ,-0.273                
10:08:34.704081     ,0.000       ,0.000       ,0.310       ,-0.222        ,2147474099    ,240.732         ,77.000        ,0.269               ,-0.301              ,-141.139        ,-0.216            ,-0.273                
10:08:34.721777     ,0.000       ,0.000       ,0.420       ,-0.220        ,2147474118    ,242.402         ,71.000        ,0.248               ,-0.266              ,-141.136        ,-0.130            ,-0.242                
10:08:34.739605     ,0.000       ,0.000       ,0.420       ,-0.219        ,2147474139    ,244.248         ,60.000        ,0.209               ,-0.266              ,-141.125        ,-0.130            ,-0.242                
10:08:34.757487     ,0.000       ,0.000       ,0.420       ,-0.217        ,2147474164    ,246.445         ,55.000        ,0.192               ,-0.266              ,-141.120        ,-0.130            ,-0.242                
10:08:34.783925     ,0.000       ,0.000       ,0.420       ,-0.213        ,2147474208    ,250.312         ,42.000        ,0.147               ,-0.266              ,-141.122        ,-0.130            ,-0.242                
10:08:34.801724     ,0.000       ,0.000       ,0.420       ,-0.211        ,2147474239    ,253.037         ,38.000        ,0.133               ,-0.266              ,-141.122        ,-0.130            ,-0.242                
10:08:34.819449     ,0.000       ,0.000       ,0.520       ,-0.208        ,2147474274    ,256.113         ,31.000        ,0.108               ,-0.266              ,-141.122        ,-0.130            ,-0.242                
10:08:34.846186     ,0.000       ,0.000       ,0.520       ,-0.204        ,2147474331    ,261.123         ,23.000        ,0.080               ,-0.207              ,-141.122        ,-0.034            ,-0.188                
10:08:34.863867     ,0.000       ,0.000       ,0.520       ,-0.201        ,2147474371    ,264.639         ,19.000        ,0.066               ,-0.207              ,-141.122        ,-0.034            ,-0.188                
10:08:34.881612     ,0.000       ,0.000       ,0.520       ,-0.198        ,2147474411    ,268.154         ,17.000        ,0.059               ,-0.207              ,-141.127        ,-0.034            ,-0.188                
10:08:34.899371     ,0.000       ,0.000       ,0.520       ,-0.195        ,2147474455    ,272.021         ,11.000        ,0.038               ,-0.207              ,-141.131        ,-0.034            ,-0.188                
10:08:34.917506     ,0.000       ,0.000       ,0.430       ,-0.191        ,2147474501    ,276.064         ,4.000         ,0.014               ,-0.129              ,-141.141        ,0.052             ,-0.118                
10:08:34.943744     ,0.000       ,0.000       ,0.430       ,-0.186        ,2147474570    ,282.129         ,-5.000        ,-0.017              ,-0.129              ,-141.159        ,0.052             ,-0.118                
10:08:34.961478     ,0.000       ,0.000       ,0.430       ,-0.182        ,2147474619    ,286.436         ,-8.000        ,-0.028              ,-0.129              ,-141.169        ,0.052             ,-0.118                
10:08:34.979266     ,0.000       ,0.000       ,0.430       ,-0.178        ,2147474670    ,290.918         ,-18.000       ,-0.063              ,-0.129              ,-141.193        ,0.052             ,-0.118                
10:08:35.006396     ,0.000       ,0.000       ,0.410       ,-0.172        ,2147474751    ,298.037         ,-32.000       ,-0.112              ,-0.129              ,-141.229        ,0.052             ,-0.118                
10:08:35.023908     ,0.000       ,0.000       ,0.410       ,-0.168        ,2147474806    ,302.871         ,-39.000       ,-0.136              ,-0.129              ,-141.251        ,0.052             ,-0.118                
10:08:35.041698     ,0.000       ,0.000       ,0.410       ,-0.163        ,2147474860    ,307.617         ,-41.000       ,-0.143              ,-0.046              ,-141.261        ,0.120             ,-0.042                
10:08:35.059500     ,0.000       ,0.000       ,0.410       ,-0.161        ,2147474889    ,310.166         ,-45.000       ,-0.157              ,-0.046              ,-141.280        ,0.120             ,-0.042                
10:08:35.086060     ,0.000       ,0.000       ,0.410       ,-0.152        ,2147475009    ,320.713         ,-50.000       ,-0.175              ,-0.046              ,-141.316        ,0.120             ,-0.042                
10:08:35.103983     ,0.000       ,0.000       ,0.410       ,-0.147        ,2147475069    ,325.986         ,-56.000       ,-0.195              ,-0.046              ,-141.348        ,0.120             ,-0.042                
10:08:35.121792     ,0.000       ,0.000       ,0.460       ,-0.143        ,2147475133    ,331.611         ,-60.000       ,-0.209              ,0.040               ,-141.365        ,0.172             ,0.036                 
10:08:35.139527     ,0.000       ,0.000       ,0.460       ,-0.137        ,2147475200    ,337.500         ,-67.000       ,-0.234              ,0.040               ,-141.398        ,0.172             ,0.036                 
10:08:35.157531     ,0.000       ,0.000       ,0.460       ,-0.132        ,2147475268    ,343.477         ,-73.000       ,-0.255              ,0.040               ,-141.432        ,0.172             ,0.036                 
10:08:35.183863     ,0.000       ,0.000       ,0.460       ,-0.124        ,2147475373    ,352.705         ,-82.000       ,-0.286              ,0.040               ,-141.487        ,0.172             ,0.036                 
10:08:35.201665     ,0.000       ,0.000       ,0.460       ,-0.119        ,2147475441    ,358.682         ,-84.000       ,-0.293              ,0.040               ,-141.522        ,0.172             ,0.036                 
10:08:35.219432     ,0.000       ,0.000       ,0.460       ,-0.113        ,2147475514    ,5.098           ,-89.000       ,-0.311              ,0.040               ,-141.540        ,0.172             ,0.036                 
10:08:35.246225     ,0.000       ,0.000       ,0.460       ,-0.105        ,2147475624    ,14.766          ,-92.000       ,-0.321              ,0.116               ,-141.591        ,0.218             ,0.106                 
10:08:35.263927     ,0.000       ,0.000       ,0.460       ,-0.099        ,2147475700    ,21.445          ,-94.000       ,-0.328              ,0.116               ,-141.626        ,0.218             ,0.106                 
10:08:35.281760     ,0.000       ,0.000       ,0.460       ,-0.093        ,2147475772    ,27.773          ,-96.000       ,-0.335              ,0.116               ,-141.646        ,0.218             ,0.106                 
10:08:35.299451     ,0.000       ,0.000       ,0.460       ,-0.088        ,2147475849    ,34.541          ,-100.000      ,-0.349              ,0.116               ,-141.688        ,0.218             ,0.106                 
10:08:35.326096     ,0.000       ,0.000       ,0.360       ,-0.079        ,2147475966    ,44.824          ,-107.000      ,-0.374              ,0.181               ,-141.751        ,0.261             ,0.164                 
10:08:35.343866     ,0.000       ,0.000       ,0.360       ,-0.073        ,2147476040    ,51.328          ,-110.000      ,-0.384              ,0.181               ,-141.791        ,0.261             ,0.164                 
10:08:35.361597     ,0.000       ,0.000       ,0.360       ,-0.067        ,2147476119    ,58.271          ,-111.000      ,-0.387              ,0.181               ,-141.828        ,0.261             ,0.164                 
10:08:35.379477     ,0.000       ,0.000       ,0.360       ,-0.061        ,2147476198    ,65.215          ,-111.000      ,-0.387              ,0.181               ,-141.846        ,0.261             ,0.164                 
10:08:35.405920     ,0.000       ,0.000       ,0.360       ,-0.052        ,2147476316    ,75.586          ,-112.000      ,-0.391              ,0.181               ,-141.906        ,0.261             ,0.164                 
10:08:35.423694     ,0.000       ,0.000       ,0.270       ,-0.046        ,2147476391    ,82.178          ,-114.000      ,-0.398              ,0.181               ,-141.948        ,0.261             ,0.164                 
10:08:35.441533     ,0.000       ,0.000       ,0.270       ,-0.040        ,2147476469    ,89.033          ,-115.000      ,-0.401              ,0.234               ,-141.988        ,0.294             ,0.213                 
10:08:35.468085     ,0.000       ,0.000       ,0.270       ,-0.031        ,2147476588    ,99.492          ,-117.000      ,-0.408              ,0.234               ,-142.029        ,0.294             ,0.213                 
10:08:35.486212     ,0.000       ,0.000       ,0.270       ,-0.025        ,2147476666    ,106.348         ,-117.000      ,-0.408              ,0.234               ,-142.068        ,0.294             ,0.213                 
10:08:35.503998     ,0.000       ,0.000       ,0.270       ,-0.019        ,2147476745    ,113.291         ,-117.000      ,-0.408              ,0.277               ,-142.107        ,0.313             ,0.252                 
10:08:35.521713     ,0.000       ,0.000       ,0.190       ,-0.013        ,2147476819    ,119.795         ,-117.000      ,-0.408              ,0.277               ,-142.127        ,0.313             ,0.252                 
10:08:35.539623     ,0.000       ,0.000       ,0.190       ,-0.007        ,2147476897    ,126.650         ,-118.000      ,-0.412              ,0.277               ,-142.168        ,0.313             ,0.252                 
10:08:35.566068     ,0.000       ,0.000       ,0.190       ,0.002         ,2147477013    ,136.846         ,-119.000      ,-0.415              ,0.277               ,-142.230        ,0.313             ,0.252                 
10:08:35.583814     ,0.000       ,0.000       ,0.190       ,0.007         ,2147477086    ,143.262         ,-120.000      ,-0.419              ,0.277               ,-142.270        ,0.313             ,0.252                 
10:08:35.601640     ,0.000       ,0.000       ,0.190       ,0.013         ,2147477162    ,149.941         ,-120.000      ,-0.419              ,0.277               ,-142.290        ,0.313             ,0.252                 
10:08:35.619509     ,0.000       ,0.000       ,0.120       ,0.019         ,2147477238    ,156.621         ,-120.000      ,-0.419              ,0.277               ,-142.328        ,0.313             ,0.252                 
10:08:35.645984     ,0.000       ,0.000       ,0.120       ,0.028         ,2147477351    ,166.553         ,-119.000      ,-0.415              ,0.310               ,-142.387        ,0.325             ,0.282                 
10:08:35.663718     ,0.000       ,0.000       ,0.120       ,0.033         ,2147477422    ,172.793         ,-119.000      ,-0.415              ,0.310               ,-142.427        ,0.325             ,0.282                 
10:08:35.681521     ,0.000       ,0.000       ,0.120       ,0.039         ,2147477496    ,179.297         ,-119.000      ,-0.415              ,0.310               ,-142.447        ,0.325             ,0.282                 
10:08:35.708118     ,0.000       ,0.000       ,0.110       ,0.047         ,2147477605    ,188.877         ,-118.000      ,-0.412              ,0.334               ,-142.504        ,0.327             ,0.304                 
10:08:35.725892     ,0.000       ,0.000       ,0.110       ,0.052         ,2147477674    ,194.941         ,-117.000      ,-0.408              ,0.334               ,-142.541        ,0.327             ,0.304                 
10:08:35.743585     ,0.000       ,0.000       ,0.110       ,0.058         ,2147477745    ,201.182         ,-116.000      ,-0.405              ,0.334               ,-142.578        ,0.327             ,0.304                 
10:08:35.761549     ,0.000       ,0.000       ,0.110       ,0.063         ,2147477815    ,207.334         ,-116.000      ,-0.405              ,0.334               ,-142.596        ,0.327             ,0.304                 
10:08:35.788324     ,0.000       ,0.000       ,0.110       ,0.071         ,2147477918    ,216.387         ,-114.000      ,-0.398              ,0.334               ,-142.652        ,0.327             ,0.304                 
10:08:35.806111     ,0.000       ,0.000       ,0.110       ,0.076         ,2147477984    ,222.188         ,-115.000      ,-0.401              ,0.334               ,-142.692        ,0.327             ,0.304                 
10:08:35.824011     ,0.000       ,0.000       ,0.000       ,0.081         ,2147478049    ,227.900         ,-115.000      ,-0.401              ,0.348               ,-142.731        ,0.321             ,0.316                 
10:08:35.841776     ,0.000       ,0.000       ,0.000       ,0.086         ,2147478108    ,233.086         ,-116.000      ,-0.405              ,0.348               ,-142.770        ,0.321             ,0.316                 
10:08:35.859726     ,0.000       ,0.000       ,0.000       ,0.090         ,2147478169    ,238.447         ,-116.000      ,-0.405              ,0.348               ,-142.788        ,0.321             ,0.316                 
10:08:35.886282     ,0.000       ,0.000       ,0.000       ,0.097         ,2147478256    ,246.094         ,-113.000      ,-0.394              ,0.348               ,-142.838        ,0.321             ,0.316                 
10:08:35.904085     ,0.000       ,0.000       ,0.000       ,0.101         ,2147478310    ,250.840         ,-110.000      ,-0.384              ,0.350               ,-142.871        ,0.305             ,0.318                 
10:08:35.921922     ,0.000       ,0.000       ,-0.160      ,0.105         ,2147478360    ,255.234         ,-109.000      ,-0.380              ,0.350               ,-142.907        ,0.305             ,0.318                 
10:08:35.939679     ,0.000       ,0.000       ,-0.160      ,0.109         ,2147478409    ,259.541         ,-109.000      ,-0.380              ,0.350               ,-142.923        ,0.305             ,0.318                 
10:08:35.966228     ,0.000       ,0.000       ,-0.160      ,0.114         ,2147478476    ,265.430         ,-105.000      ,-0.367              ,0.350               ,-142.969        ,0.305             ,0.318                 
10:08:35.983949     ,0.000       ,0.000       ,-0.160      ,0.117         ,2147478515    ,268.857         ,-103.000      ,-0.360              ,0.350               ,-142.999        ,0.305             ,0.318                 
10:08:36.001688     ,0.000       ,0.000       ,-0.160      ,0.120         ,2147478552    ,272.109         ,-101.000      ,-0.353              ,0.350               ,-143.014        ,0.305             ,0.318                 
10:08:36.019632     ,0.000       ,0.000       ,-0.310      ,0.122         ,2147478585    ,275.010         ,-99.000       ,-0.346              ,0.343               ,-143.044        ,0.279             ,0.311                 
