Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
18:29:52.203022     ,0.000       ,0.000       ,0.280       ,-0.588        ,2147477945    ,218.760         ,-760.000      ,-2.653              ,-150.917        ,-0.052            ,-0.133                
18:29:52.383427     ,0.000       ,0.000       ,0.240       ,-0.569        ,2147478192    ,240.469         ,-883.000      ,-3.082              ,-153.606        ,0.015             ,-0.095                
18:29:52.563898     ,0.000       ,0.000       ,0.240       ,-0.550        ,2147478439    ,262.178         ,-856.000      ,-2.988              ,-156.148        ,0.060             ,-0.050                
18:29:52.744276     ,0.000       ,0.000       ,0.220       ,-0.532        ,2147478678    ,283.184         ,-713.000      ,-2.489              ,-158.209        ,0.083             ,-0.002                
18:29:52.924761     ,0.000       ,0.000       ,0.190       ,-0.516        ,2147478892    ,301.992         ,-405.000      ,-1.414              ,-159.285        ,0.093             ,0.040                 
18:29:53.105144     ,0.000       ,0.000       ,0.140       ,-0.503        ,2147479051    ,315.967         ,-75.000       ,-0.262              ,-159.376        ,0.094             ,0.069                 
18:29:53.293511     ,0.000       ,0.000       ,0.080       ,-0.494        ,2147479176    ,326.953         ,149.000       ,0.520               ,-158.824        ,0.085             ,0.083                 
18:29:53.473940     ,0.000       ,0.000       ,-0.010      ,-0.488        ,2147479248    ,333.281         ,215.000       ,0.750               ,-158.146        ,0.070             ,0.085                 
18:29:53.654250     ,0.000       ,0.000       ,-0.050      ,-0.488        ,2147479257    ,334.072         ,229.000       ,0.799               ,-157.452        ,0.053             ,0.079                 
18:29:53.835123     ,0.000       ,0.000       ,-0.130      ,-0.490        ,2147479226    ,331.348         ,247.000       ,0.862               ,-156.704        ,0.032             ,0.067                 
18:29:54.021864     ,0.000       ,0.000       ,-0.190      ,-0.494        ,2147479178    ,327.129         ,305.000       ,1.065               ,-155.732        ,0.011             ,0.050                 
18:29:54.202236     ,0.000       ,0.000       ,-0.210      ,-0.498        ,2147479123    ,322.295         ,308.000       ,1.075               ,-154.799        ,-0.003            ,0.033                 
18:29:54.382642     ,0.000       ,0.000       ,-0.240      ,-0.503        ,2147479056    ,316.406         ,247.000       ,0.862               ,-154.099        ,-0.013            ,0.016                 
18:29:54.563093     ,0.000       ,0.000       ,-0.270      ,-0.510        ,2147478969    ,308.760         ,163.000       ,0.569               ,-153.637        ,-0.020            ,0.002                 
18:29:54.743490     ,0.000       ,0.000       ,-0.280      ,-0.519        ,2147478849    ,298.213         ,76.000        ,0.265               ,-153.455        ,-0.027            ,-0.010                
18:29:54.923892     ,0.000       ,0.000       ,-0.250      ,-0.530        ,2147478702    ,285.293         ,89.000        ,0.311               ,-153.202        ,-0.037            ,-0.020                
18:29:55.104368     ,0.000       ,0.000       ,-0.230      ,-0.542        ,2147478553    ,272.197         ,128.000       ,0.447               ,-152.815        ,-0.049            ,-0.029                
18:29:55.284753     ,0.000       ,0.000       ,-0.190      ,-0.551        ,2147478424    ,260.859         ,162.000       ,0.565               ,-152.325        ,-0.057            ,-0.038                
18:29:55.465280     ,0.000       ,0.000       ,-0.220      ,-0.560        ,2147478314    ,251.191         ,105.000       ,0.367               ,-152.046        ,-0.057            ,-0.045                
18:29:55.645761     ,0.000       ,0.000       ,-0.150      ,-0.565        ,2147478249    ,245.479         ,12.000        ,0.042               ,-152.049        ,-0.053            ,-0.051                
18:29:55.826123     ,0.000       ,0.000       ,0.000       ,-0.566        ,2147478232    ,243.984         ,-77.000       ,-0.269              ,-152.305        ,-0.044            ,-0.052                
18:29:56.006521     ,0.000       ,0.000       ,0.010       ,-0.565        ,2147478246    ,245.215         ,-157.000      ,-0.548              ,-152.818        ,-0.028            ,-0.048                
18:29:56.186849     ,0.000       ,0.000       ,0.010       ,-0.565        ,2147478245    ,245.127         ,-199.000      ,-0.695              ,-153.439        ,-0.012            ,-0.039                
18:29:56.367170     ,0.000       ,0.000       ,0.010       ,-0.565        ,2147478243    ,244.951         ,-205.000      ,-0.716              ,-154.058        ,-0.005            ,-0.028                
18:29:56.554864     ,0.000       ,0.000       ,0.010       ,-0.565        ,2147478245    ,245.127         ,-144.000      ,-0.503              ,-154.455        ,-0.004            ,-0.018                
18:29:56.735222     ,0.000       ,0.000       ,0.000       ,-0.565        ,2147478243    ,244.951         ,-53.000       ,-0.185              ,-154.583        ,-0.001            ,-0.010                
18:29:56.915580     ,0.000       ,0.000       ,0.000       ,-0.565        ,2147478245    ,245.127         ,30.000        ,0.105               ,-154.473        ,-0.001            ,-0.004                
18:29:57.095977     ,0.000       ,0.000       ,-0.060      ,-0.564        ,2147478264    ,246.797         ,-2.000        ,-0.007              ,-154.478        ,-0.000            ,-0.002                
18:29:57.276290     ,0.000       ,0.000       ,0.020       ,-0.564        ,2147478259    ,246.357         ,-16.000       ,-0.056              ,-154.536        ,0.003             ,-0.001                
18:29:57.398905     ,0.000       ,0.000       ,0.010       ,-0.565        ,2147478246    ,245.215         ,-16.000       ,-0.056              ,-154.564        ,0.003             ,0.001                 
18:29:57.579231     ,0.000       ,0.000       ,0.010       ,-0.565        ,2147478250    ,245.566         ,-3.000        ,-0.010              ,-154.564        ,0.003             ,0.001                 
18:29:57.763621     ,0.000       ,0.000       ,0.010       ,-0.565        ,2147478251    ,245.654         ,-1.000        ,-0.003              ,-154.566        ,-0.002            ,0.001                 
18:29:57.944059     ,0.000       ,0.000       ,0.010       ,-0.565        ,2147478250    ,245.566         ,-1.000        ,-0.003              ,-154.569        ,0.000             ,0.001                 
18:29:58.124640     ,0.000       ,0.000       ,0.010       ,-0.565        ,2147478249    ,245.479         ,1.000         ,0.003               ,-154.567        ,-0.000            ,0.001                 
